,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
603,2018-11-14,16:00,2018-11-14,12:00,23.0,1802/RELIANCE,USLO8,VEJOT,NoonSea,136911.0,0.4574,338.0,Sailing,15120.0,14.0,North,69.0,West,10.6,0.0,10.6,67.4,0.0,67.4,0.0,5.7,183.8299,23.0,213.6929,260.6418,6.4459,5.6414,vessel_3
604,2018-11-15,16:00,2018-11-15,12:00,24.0,1802/RELIANCE,USLO8,VEJOT,NoonSea,136911.0,0.4574,349.0,Sailing,15320.0,11.0,North,65.0,West,2.8,0.0,2.8,70.9,0.0,70.9,0.0,4.0,182.8993,24.0,217.6699,241.9578,6.5491,5.237,vessel_3
605,2018-11-15,19:00,2018-11-15,15:00,3.0,1802/RELIANCE,USLO8,VEJOT,EndOfSeaPassage,136911.0,0.4574,47.0,Sailing,14800.0,10.0,North,64.0,West,0.0,0.0,0.0,8.8,0.0,8.8,0.0,0.4,187.9903,3.0,188.7555,28.6488,0.8021,0.6201,vessel_3
606,2018-11-15,21:18,2018-11-15,17:18,2.3,1802/RELIANCE,USLO8,VEJOT,StoppageArrival,136911.0,0.4574,12.0,Maneuvering,2400.0,10.0,North,64.0,West,0.5,0.0,0.5,0.9,0.0,0.9,0.0,0.5,177.8431,2.0,196.3761,5.9166,0.1255,0.1281,vessel_3
610,2018-11-18,16:00,2018-11-18,12:00,3.8,1802/RELIANCE,USLO8,VEJOT,NoonRiver,136911.0,0.4574,4.6,Maneuvering,1900.0,10.0,North,64.0,West,0.7,0.0,0.7,0.3,0.0,0.3,0.0,0.7,149.7626,1.0,166.4029,5.2938,0.092,0.1146,vessel_3
611,2018-11-18,17:48,2018-11-18,13:48,1.8,1802/RELIANCE,VEJOT,INSIK,Arrival,136911.0,0.4574,0.9,Maneuvering,1900.0,0.0,0,0.0,0,0.4,0.0,0.4,0.1,0.0,0.1,0.0,0.3,249.6044,0.2,147.7409,2.4912,0.0376,0.0539,vessel_3
617,2018-11-23,13:00,2018-11-23,09:00,3.5,1802/RELIANCE,VEJOT,INSIK,StoppageArrival,308848.0,1.0318,4.7,Maneuvering,2600.0,10.0,North,64.0,West,0.6,0.0,0.6,1.0,0.0,1.0,0.0,0.7,202.6702,1.8,172.4539,7.1622,0.1523,0.155,vessel_3
621,2018-11-24,23:00,2018-11-24,19:00,1.6,1802/RELIANCE,VEJOT,INSIK,BeginOfSeaPassage,308848.0,1.0318,4.0,Maneuvering,5350.0,10.0,North,64.0,West,0.2,0.0,0.2,1.2,0.0,1.2,0.0,0.3,212.7469,1.0,167.7765,5.2938,0.1321,0.1146,vessel_3
622,2018-11-25,16:00,2018-11-25,12:00,17.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,194.0,Sailing,12850.0,11.0,North,62.0,West,0.0,0.0,0.0,40.2,0.0,40.2,0.0,2.1,174.546,17.0,218.6436,131.7222,3.6877,2.851,vessel_3
623,2018-11-26,16:00,2018-11-26,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,278.0,Sailing,14000.0,10.0,North,58.0,West,0.1,0.0,0.1,66.3,0.0,66.3,0.0,3.0,187.1587,24.0,248.7316,216.1116,6.0423,4.6776,vessel_3
624,2018-11-27,16:00,2018-11-27,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,272.0,Sailing,11980.0,9.0,North,53.0,West,0.7,0.1,0.7,56.6,0.0,56.6,0.0,3.1,186.7171,24.0,213.9985,188.4062,5.2095,2.4282,vessel_3
625,2018-11-28,15:00,2018-11-28,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,276.0,Sailing,10730.0,8.0,North,49.0,West,0.2,0.0,0.2,53.8,0.0,53.8,0.0,2.9,206.7714,23.0,217.4419,177.1866,4.9445,2.2874,vessel_3
627,2018-11-29,15:00,2018-11-29,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,254.0,Sailing,11500.0,6.0,North,45.0,West,0.1,0.1,0.1,58.6,0.0,58.6,0.0,3.0,201.3837,24.0,215.2413,192.4544,5.371,2.4805,vessel_3
628,2018-11-30,14:00,2018-11-30,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,270.0,Sailing,12715.0,4.0,North,41.0,West,0.1,0.0,0.1,56.3,0.0,56.3,0.0,3.0,182.5997,23.0,213.6254,184.9716,5.1705,2.3879,vessel_3
630,2018-12-01,14:00,2018-12-01,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,274.0,Sailing,12650.0,1.0,North,36.0,West,0.1,0.0,0.1,56.8,0.0,56.8,0.0,3.0,177.4526,24.0,215.5674,186.5286,5.2141,2.408,vessel_3
632,2018-12-02,14:00,2018-12-02,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,291.0,Sailing,13070.0,1.0,South,34.0,West,0.2,0.1,0.2,59.0,0.0,59.0,0.0,2.9,178.4025,24.0,212.2408,193.7,5.3978,2.4966,vessel_3
634,2018-12-03,14:00,2018-12-03,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,295.0,Sailing,13750.0,5.0,South,30.0,West,0.2,0.0,0.2,63.6,0.0,63.6,0.0,2.9,182.8012,24.0,197.6035,207.7038,5.7988,2.6813,vessel_3
636,2018-12-04,14:00,2018-12-04,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,307.0,Sailing,13990.0,8.0,North,27.0,West,0.1,0.0,0.1,64.4,0.0,64.4,0.0,3.0,181.9251,24.0,205.3023,210.195,5.8766,2.7135,vessel_3
638,2018-12-05,13:00,2018-12-05,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,297.0,Sailing,13810.0,12.0,South,24.0,West,0.1,0.1,0.1,60.4,0.0,60.4,0.0,2.9,180.3646,23.0,221.4686,197.7482,5.5192,2.5488,vessel_3
640,2018-12-06,13:00,2018-12-06,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,309.0,Sailing,13720.0,16.0,South,20.0,West,0.1,0.0,0.1,63.2,0.0,63.2,0.0,2.9,182.0487,24.0,208.3818,206.1468,5.7633,2.6612,vessel_3
642,2018-12-07,13:00,2018-12-07,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,290.0,Sailing,10690.0,20.0,South,17.0,East,0.1,0.0,0.1,50.6,0.0,50.6,0.0,2.9,187.0671,24.0,207.1265,166.9104,4.6648,2.1547,vessel_3
644,2018-12-08,13:00,2018-12-08,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,287.0,Sailing,10600.0,23.0,South,13.0,West,0.2,0.1,0.2,49.4,0.0,49.4,0.0,3.0,184.1813,24.0,200.1048,164.117,4.5696,2.1147,vessel_3
646,2018-12-09,13:00,2018-12-09,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,299.0,Sailing,11510.0,25.0,South,8.0,West,0.1,0.0,0.1,52.0,0.0,52.0,0.0,3.0,178.547,24.0,197.8783,171.5814,4.7956,2.215,vessel_3
648,2018-12-10,12:00,2018-12-10,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,286.0,Sailing,10800.0,28.0,South,4.0,West,0.1,0.0,0.1,48.1,0.0,48.1,0.0,2.7,183.6662,23.0,201.8078,158.5026,4.4294,2.0462,vessel_3
650,2018-12-11,12:00,2018-12-11,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,304.0,Sailing,12590.0,30.0,South,0.0,East,0.2,0.1,0.2,56.2,0.0,56.2,0.0,3.0,176.4148,24.0,215.5674,185.2922,5.1624,2.388,vessel_3
652,2018-12-12,12:00,2018-12-12,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,303.0,Sailing,12950.0,31.0,South,6.0,East,0.1,0.0,0.1,58.3,0.0,58.3,0.0,3.0,177.9194,24.0,208.0036,191.1996,5.3448,2.4683,vessel_3
654,2018-12-13,12:00,2018-12-13,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,278.0,Sailing,11950.0,32.0,South,11.0,East,0.2,0.0,0.2,53.5,0.0,53.5,0.0,2.9,176.9336,24.0,218.3048,176.2524,4.9183,2.2753,vessel_3
656,2018-12-14,11:00,2018-12-14,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,280.0,Sailing,15020.0,34.0,South,16.0,East,0.2,0.1,0.2,62.7,0.0,62.7,0.0,2.9,172.1494,23.0,217.4419,205.2218,5.7204,2.6453,vessel_3
658,2018-12-15,10:00,2018-12-15,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,293.0,Sailing,15080.0,35.0,South,22.0,East,0.1,0.0,0.1,63.2,0.0,63.2,0.0,2.9,172.8318,23.0,223.5384,206.1468,5.7633,2.6612,vessel_3
660,2018-12-16,10:00,2018-12-16,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,272.0,Sailing,13300.0,33.0,South,27.0,East,0.1,0.0,0.1,59.9,0.0,59.9,0.0,2.9,177.9917,24.0,216.2453,195.8706,5.4756,2.5286,vessel_3
662,2018-12-17,10:00,2018-12-17,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,255.0,Sailing,17710.0,30.0,South,30.0,East,0.1,0.0,0.1,77.9,0.0,77.9,0.0,3.0,173.8375,24.0,217.5451,252.234,7.0536,3.2562,vessel_3
664,2018-12-17,14:00,2018-12-17,16:00,4.0,1802/RELIANCE,VEJOT,INSIK,StoppageArrival,308848.0,1.0318,43.0,Sailing,16450.0,29.0,South,31.0,East,0.1,0.0,0.1,12.5,0.0,12.5,0.0,0.6,180.1855,4.0,224.9399,41.1048,1.1427,0.5306,vessel_3
665,2018-12-17,16:00,2018-12-17,18:00,2.0,1802/RELIANCE,VEJOT,INSIK,StoppageDeparture,308848.0,1.0318,0.0,Drifting,3400.0,29.0,South,31.0,East,0.4,0.0,0.4,0.1,0.0,0.1,0.0,0.4,139.4848,0.2,225.8325,2.8026,0.0463,0.0362,vessel_3
666,2018-12-18,10:00,2018-12-18,12:00,18.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,197.0,Sailing,13490.0,29.0,South,34.0,East,0.1,0.1,0.1,47.9,0.0,47.9,0.0,2.3,187.1056,18.0,208.1624,156.9548,4.3771,2.0222,vessel_3
668,2018-12-19,10:00,2018-12-19,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,296.0,Sailing,13220.0,27.0,South,40.0,East,0.1,0.0,0.1,61.8,0.0,61.8,0.0,3.0,184.7488,24.0,213.6254,202.0986,5.65,2.609,vessel_3
670,2018-12-20,09:00,2018-12-20,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,292.0,Sailing,13800.0,26.0,South,45.0,East,0.2,0.0,0.2,60.8,0.0,60.8,0.0,2.9,181.6906,23.0,214.2243,198.9846,5.5547,2.5688,vessel_3
672,2018-12-21,09:00,2018-12-21,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,297.0,Sailing,13240.0,23.0,South,49.0,East,0.1,0.1,0.1,61.9,0.0,61.9,0.0,3.0,184.7682,24.0,205.8965,202.7306,5.6587,2.6131,vessel_3
674,2018-12-22,09:00,2018-12-22,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,288.0,Sailing,12900.0,19.0,South,52.0,East,0.2,0.0,0.2,60.6,0.0,60.6,0.0,3.1,185.6553,24.0,191.4284,198.9846,5.5547,2.5688,vessel_3
676,2018-12-23,09:00,2018-12-23,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,293.0,Sailing,13220.0,15.0,South,55.0,East,0.1,0.0,0.1,62.3,0.0,62.3,0.0,3.0,186.2435,24.0,215.5674,203.6556,5.6935,2.6291,vessel_3
678,2018-12-24,08:00,2018-12-24,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,281.0,Sailing,12990.0,11.0,South,57.0,East,0.2,0.1,0.2,56.5,0.0,56.5,0.0,2.9,179.3689,23.0,214.2243,185.915,5.1799,2.3961,vessel_3
680,2018-12-25,08:00,2018-12-25,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,298.0,Sailing,12600.0,7.0,South,59.0,East,0.1,0.0,0.1,56.3,0.0,56.3,0.0,3.0,176.5885,24.0,213.6254,184.9716,5.1705,2.3879,vessel_3
682,2018-12-26,08:00,2018-12-26,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,302.0,Sailing,12050.0,2.0,South,60.0,East,0.2,0.0,0.2,52.7,0.0,54.5,0.0,3.3,178.745,24.0,217.3638,180.612,5.0404,2.4758,vessel_3
684,2018-12-27,07:00,2018-12-27,12:00,23.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,278.0,Sailing,8990.0,2.0,North,62.0,East,1.0,0.1,1.0,43.9,0.0,43.9,0.0,4.3,201.3784,23.0,192.8386,153.5294,4.209,3.3162,vessel_3
686,2018-12-28,07:00,2018-12-28,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,291.0,Sailing,12580.0,6.0,North,63.0,East,1.1,0.0,1.1,56.3,0.0,56.3,0.0,3.6,176.8692,24.0,208.3336,189.954,5.2297,4.1114,vessel_3
688,2018-12-29,06:30,2018-12-29,12:00,23.5,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,281.0,Sailing,12300.0,11.0,North,64.0,East,0.1,0.0,0.1,54.5,0.0,54.5,0.0,3.2,178.8378,23.5,222.6845,179.9892,5.031,3.8957,vessel_3
690,2018-12-30,06:30,2018-12-30,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,298.0,Sailing,13090.0,16.0,North,66.0,East,0.2,0.1,0.2,61.2,0.0,61.2,0.0,3.0,184.7721,24.0,209.5353,200.8622,5.5983,4.3407,vessel_3
692,2018-12-31,06:30,2018-12-31,12:00,24.0,1802/RELIANCE,VEJOT,INSIK,NoonSea,308848.0,1.0318,286.0,Sailing,11180.0,20.0,North,67.0,East,0.2,0.0,0.2,51.6,0.0,51.6,0.0,3.0,182.4032,24.0,200.9527,170.6472,4.7614,3.6935,vessel_3
694,2018-12-31,17:30,2018-12-31,23:00,11.0,1802/RELIANCE,VEJOT,INSIK,EndOfSeaPassage,308848.0,1.0318,121.0,Sailing,9500.0,22.0,North,68.0,East,0.5,0.0,0.5,20.6,0.0,20.6,0.0,1.7,186.9764,11.0,183.6497,70.9992,1.9476,1.5367,vessel_3
695,2019-01-01,03:12,2019-01-01,08:42,9.7,1802/RELIANCE,VEJOT,INSIK,StoppageArrival,308848.0,1.0318,94.0,Maneuvering,9300.0,22.0,North,69.0,East,0.4,0.0,0.4,16.3,0.0,16.3,0.0,1.7,178.7547,9.3,168.9662,57.2976,1.572,1.2402,vessel_3
701,2019-01-03,05:54,2019-01-03,11:24,4.4,1802/RELIANCE,INSIK,INSIK,StoppageArrival,290324.0,0.9699,5.3,Maneuvering,4300.0,22.0,North,69.0,East,0.7,0.0,0.7,0.9,0.0,0.9,0.0,0.9,152.7097,1.3,174.7844,7.785,0.1617,0.1685,vessel_3
704,2019-01-03,12:06,2019-01-03,17:36,4.1,1802/RELIANCE,INSIK,SARTA,Arrival,290324.0,0.9699,9.6,Maneuvering,7000.0,0.0,0,0.0,0,0.8,0.0,0.8,1.7,0.0,1.7,0.0,0.9,153.5661,1.5,173.5055,10.5876,0.2322,0.2292,vessel_3
707,2019-01-05,03:00,2019-01-05,08:30,1.6,1802/RELIANCE,INSIK,SARTA,BeginOfSeaPassage,0.0,0.0,5.7,Maneuvering,4000.0,22.0,North,69.0,East,0.3,0.0,0.3,1.0,0.0,1.0,0.0,0.3,158.0828,1.5,176.0823,4.9824,0.1154,0.1078,vessel_3
708,2019-01-05,06:30,2019-01-05,12:00,3.5,1802/RELIANCE,INSIK,SARTA,NoonSea,0.0,0.0,36.0,Sailing,7550.0,22.0,North,69.0,East,0.1,0.0,0.1,4.3,0.0,4.3,0.0,0.6,154.3438,3.5,160.9895,15.57,0.4279,0.337,vessel_3
709,2019-01-06,08:00,2019-01-06,12:00,25.5,1802/RELIANCE,INSIK,SARTA,NoonSea,0.0,0.0,293.0,Sailing,6000.0,24.0,North,65.0,East,9.2,0.1,9.2,32.3,0.0,32.3,0.0,6.6,200.2382,25.5,205.3831,150.104,3.4547,3.2421,vessel_3
711,2019-01-07,08:00,2019-01-07,12:00,24.0,1802/RELIANCE,INSIK,SARTA,NoonSea,0.0,0.0,271.0,Sailing,5500.0,24.0,North,60.0,East,10.8,0.0,10.8,27.6,0.0,27.6,0.0,6.3,198.322,24.0,248.9804,139.1958,3.0298,3.0128,vessel_3
713,2019-01-08,04:30,2019-01-08,08:30,20.5,1802/RELIANCE,INSIK,SARTA,EndOfSeaPassage,0.0,0.0,223.0,Sailing,4900.0,25.0,North,56.0,East,0.7,0.0,0.7,20.5,0.0,20.5,0.0,3.7,193.5707,20.5,194.5364,77.5386,2.1146,1.6783,vessel_3
716,2019-01-09,06:42,2019-01-09,10:42,22.7,1802/RELIANCE,INSIK,SARTA,StoppageArrival,0.0,0.0,16.9349,Drifting,3500.0,25.0,North,56.0,East,4.2,0.0,4.2,1.9,0.0,1.9,0.0,3.6,171.6327,3.0,167.136,30.2058,0.5084,0.6538,vessel_3
725,2019-01-16,05:12,2019-01-16,09:12,1.2,1802/RELIANCE,INSIK,SARTA,BeginOfSeaPassage,0.0,0.0,3.0,Maneuvering,3700.0,25.0,North,56.0,East,0.1,0.0,0.1,0.5,0.0,0.5,0.0,0.2,160.219,0.8,150.555,2.4912,0.0617,0.0537,vessel_3
726,2019-01-16,08:00,2019-01-16,12:00,2.8,1802/RELIANCE,INSIK,SARTA,NoonSea,0.0,0.0,32.0,Sailing,7340.0,25.0,North,56.0,East,0.0,0.0,0.0,3.9,0.0,3.9,0.0,0.6,179.9891,2.8,197.3294,14.013,0.3923,0.3023,vessel_3
728,2019-01-17,09:00,2019-01-17,12:00,25.0,1802/RELIANCE,INSIK,SARTA,NoonSea,0.0,0.0,293.0,Sailing,6570.0,27.0,North,52.0,East,0.3,0.0,0.3,33.2,0.0,33.2,0.0,4.4,191.7205,25.0,185.4838,118.0206,3.28,2.5462,vessel_3
730,2019-01-17,18:30,2019-01-17,21:30,9.5,1802/RELIANCE,INSIK,SARTA,EndOfSeaPassage,0.0,0.0,94.0,Sailing,6950.0,27.0,North,50.0,East,0.1,0.0,0.1,12.8,0.0,12.8,0.0,1.7,183.8812,9.5,188.59,45.4644,1.2648,0.9809,vessel_3
731,2019-01-17,22:48,2019-01-18,01:48,4.3,1802/RELIANCE,INSIK,SARTA,StoppageArrival,0.0,0.0,22.0,Maneuvering,3200.0,27.0,North,50.0,East,0.6,0.0,0.6,2.2,0.0,2.2,0.0,0.7,151.6492,4.3,154.4064,10.899,0.257,0.2351,vessel_3
735,2019-01-20,07:36,2019-01-20,10:36,10.4,1802/RELIANCE,SARTA,EGAIS,Arrival,0.0,0.0,37.0,Maneuvering,2850.0,26.0,North,50.0,East,1.6,0.0,1.6,3.0,0.0,3.0,0.0,2.0,153.6027,6.5,160.0028,20.5524,0.4469,0.3868,vessel_3
739,2019-01-22,06:00,2019-01-22,09:00,4.0,1802/RELIANCE,SARTA,EGAIS,StoppageArrival,0.0,0.0,1.0,Maneuvering,4700.0,27.0,North,50.0,East,0.8,0.0,0.8,0.4,0.0,0.4,0.0,0.8,201.8078,0.4,158.0828,6.228,0.1101,0.1344,vessel_3
742,2019-01-22,16:30,2019-01-22,19:30,5.3,1802-,SARTA,EGAIS,BeginOfSeaPassage,0.0,0.0,21.0,Maneuvering,3520.0,26.0,North,50.0,East,0.6,0.0,0.6,3.1,0.0,3.1,0.0,1.0,185.6275,4.5,170.4396,14.6358,0.3616,0.3158,vessel_3
743,2019-01-23,09:00,2019-01-23,12:00,16.5,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,204.0,Sailing,10770.0,26.0,North,53.0,East,1.3,0.0,1.3,34.8,0.0,34.8,0.0,2.4,185.7443,16.5,221.2237,119.889,3.2521,2.5865,vessel_3
744,2019-01-24,08:00,2019-01-24,12:00,23.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,277.0,Sailing,12500.0,25.0,North,57.0,East,0.4,0.1,0.4,53.7,0.0,53.7,0.0,3.6,177.1627,23.0,198.5226,179.9984,4.9982,3.8765,vessel_3
746,2019-01-25,09:00,2019-01-25,12:00,25.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,306.0,Sailing,10750.0,21.0,North,60.0,East,0.4,0.0,0.4,54.2,0.0,54.2,0.0,3.3,191.2875,25.0,207.2873,180.3006,5.0156,3.8898,vessel_3
748,2019-01-26,09:00,2019-01-26,12:00,24.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,299.0,Sailing,12720.0,17.0,North,58.0,East,0.1,0.1,0.1,56.6,0.0,56.6,0.0,3.6,175.8547,24.0,181.8204,188.0948,5.2489,4.0512,vessel_3
750,2019-01-27,09:00,2019-01-27,12:00,24.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,296.0,Sailing,10900.0,15.0,North,54.0,East,0.6,0.0,0.6,51.9,0.0,51.9,0.0,3.5,188.1765,24.0,181.0108,174.384,4.8339,3.7622,vessel_3
752,2019-01-28,09:00,2019-01-28,12:00,24.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,328.0,Sailing,16700.0,13.0,North,48.0,East,0.1,0.0,0.1,70.1,0.0,70.1,0.0,3.3,165.8923,24.0,194.0508,228.879,6.3997,4.9379,vessel_3
754,2019-01-29,09:00,2019-01-29,12:00,24.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,334.0,Sailing,16000.0,12.0,North,43.0,East,0.5,0.1,0.5,67.4,0.0,67.4,0.0,3.3,166.4809,24.0,185.759,222.0374,6.1671,4.7835,vessel_3
756,2019-01-30,09:00,2019-01-30,12:00,24.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,315.0,Sailing,11900.0,16.0,North,40.0,East,0.5,0.0,0.5,56.2,0.0,56.2,0.0,3.5,186.6439,24.0,175.9268,187.4628,5.2081,4.0443,vessel_3
758,2019-01-31,10:00,2019-01-31,12:00,25.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,336.0,Sailing,13680.0,21.0,North,37.0,East,0.5,0.1,0.5,64.3,0.0,64.3,0.0,3.4,178.3285,25.0,201.9342,212.6954,5.9055,4.5819,vessel_3
760,2019-02-01,10:00,2019-02-01,12:00,24.0,1802-,SARTA,EGAIS,NoonSea,0.0,0.0,324.0,Sailing,16850.0,26.0,North,35.0,East,0.1,0.0,0.1,74.1,0.0,74.1,0.0,3.4,173.7972,24.0,183.3365,241.6464,6.7571,5.2133,vessel_3
762,2019-02-02,03:00,2019-02-02,05:00,17.0,1802-,SARTA,EGAIS,EndOfSeaPassage,0.0,0.0,223.0,Sailing,16000.0,29.0,North,32.0,East,0.5,0.0,0.5,50.6,0.0,50.6,0.0,2.7,176.4483,17.0,167.3818,167.5332,4.6501,3.6144,vessel_3
763,2019-02-02,06:30,2019-02-02,08:30,3.5,1802-,EGAIS,EGSKT,Arrival,0.0,0.0,18.0,Maneuvering,4000.0,29.0,North,32.0,East,0.7,0.0,0.7,1.7,0.0,1.7,0.0,0.7,161.2444,2.5,195.5663,9.6534,0.2141,0.2083,vessel_3
766,2019-02-03,10:00,2019-02-03,12:00,3.7,1802-,EGAIS,EGSKT,NoonStoppage,0.0,0.0,12.3333,Maneuvering,4000.0,29.0,North,32.0,East,0.6,0.0,0.6,1.9,0.0,1.9,0.0,0.6,204.789,2.2,158.5673,9.6534,0.2221,0.2083,vessel_3
767,2019-02-03,12:00,2019-02-03,14:00,2.0,1802-,EGAIS,EGSKT,StoppageArrival,0.0,0.0,6.6667,Maneuvering,3500.0,29.0,North,32.0,East,0.5,0.0,0.5,0.6,0.0,0.6,0.0,0.5,203.2493,0.8,237.1242,4.9824,0.0993,0.1075,vessel_3
769,2019-02-04,06:00,2019-02-04,08:00,2.0,1802-,EGAIS,EGSKT,BeginCanal,0.0,0.0,2.0,Maneuvering,3500.0,0.0,0,0.0,0,0.3,0.0,0.3,0.5,0.0,0.5,0.0,0.4,81.2997,1.6667,210.777,3.7368,0.0805,0.0806,vessel_3
770,2019-02-04,10:00,2019-02-04,12:00,4.0,1802-,EGAIS,EGSKT,NoonRiver,0.0,0.0,31.0,Maneuvering,3500.0,30.0,North,32.0,East,0.6,0.0,0.6,2.4,0.0,2.4,0.0,0.7,195.1193,3.3333,184.4299,11.5218,0.2744,0.2486,vessel_3
771,2019-02-04,22:12,2019-02-05,00:12,12.2,1802-,EGAIS,EGSKT,BeginOfSeaPassage,0.0,0.0,79.0,Maneuvering,3900.0,31.0,North,32.0,East,1.1,0.1,1.1,10.2,0.0,10.2,0.0,2.2,203.3347,12.2,181.9578,42.3596,1.0886,0.9071,vessel_3
773,2019-02-05,10:00,2019-02-05,12:00,11.8,1802-,EGAIS,EGSKT,NoonSea,0.0,0.0,145.0,Maneuvering,8650.0,31.0,North,29.0,East,0.1,0.0,0.1,23.4,0.0,23.4,0.0,1.6,217.4471,11.8,178.3307,78.1614,2.1802,1.6863,vessel_3
774,2019-02-05,11:00,2019-02-05,13:00,1.0,1802-,EGAIS,EGSKT,EndOfSeaPassage,0.0,0.0,11.0,Maneuvering,8650.0,31.0,North,29.0,East,0.1,0.0,0.1,1.9,0.0,1.9,0.0,0.2,208.3403,1.0,189.6993,6.8508,0.1838,0.1478,vessel_3
775,2019-02-05,17:42,2019-02-05,19:42,6.7,1802-,EGSKT,"Unspecified_MRV, ANT",Arrival,0.0,0.0,20.0,Maneuvering,3000.0,31.0,North,29.0,East,0.9,0.0,0.9,2.2,0.0,2.2,0.0,1.3,165.6105,4.2,184.0367,13.7016,0.3113,0.2956,vessel_3
778,2019-02-06,14:00,2019-02-06,16:00,3.5,1802-,EGSKT,"Unspecified_MRV, ANT",BeginOfSeaPassage,0.0,0.0,7.0,Maneuvering,6100.0,31.0,North,29.0,East,0.4,0.0,0.4,1.7,0.0,1.7,0.0,0.6,176.2234,1.5,164.2418,8.4078,0.2033,0.1814,vessel_3
779,2019-02-07,10:00,2019-02-07,12:00,20.0,1802-,EGSKT,"Unspecified_MRV, ANT",NoonSea,0.0,0.0,289.0,Sailing,17000.0,32.0,North,24.0,East,0.2,0.0,0.2,64.1,0.0,64.1,0.0,2.7,178.8195,20.0,187.7523,208.638,5.825,4.5012,vessel_3
