,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
167,2018-03-26,10:00,2018-03-26,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonSea,0.0,0.0,255.0,Sailing,7967.0,34.0,South,22.0,East,0.0,0.0,0.0,41.8,0.0,41.8,0.0,4.1,205.815,24.0,190.7129,142.9326,4.0016,2.4143,vessel_2
169,2018-03-27,10:00,2018-03-27,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonSea,0.0,0.0,313.0,Sailing,9872.0,33.0,South,17.0,East,0.0,0.0,0.0,48.1,0.0,48.1,0.0,3.9,191.1329,24.0,216.4939,161.928,4.5334,2.7352,vessel_2
171,2018-03-28,11:00,2018-03-28,12:00,25.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonSea,0.0,0.0,313.0,Sailing,7292.0,29.0,South,14.0,East,0.4,0.0,0.4,36.6,0.0,36.6,0.0,4.2,189.0172,25.0,259.2903,128.2968,3.5597,2.1671,vessel_2
173,2018-03-29,11:00,2018-03-29,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonSea,0.0,0.0,318.0,Sailing,7905.0,24.0,South,12.0,East,0.3,0.0,0.3,39.7,0.0,39.7,0.0,4.2,197.0082,24.0,205.9467,137.6388,3.8293,2.3249,vessel_2
175,2018-03-30,11:00,2018-03-30,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonSea,0.0,0.0,314.0,Sailing,7315.0,19.0,South,10.0,East,0.3,0.0,0.3,38.0,0.0,38.0,0.0,4.1,203.7815,24.0,211.6245,132.0336,3.6723,2.2302,vessel_2
177,2018-03-31,11:00,2018-03-31,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonSea,0.0,0.0,302.0,Sailing,6900.0,14.0,South,10.0,East,0.3,0.0,0.3,33.0,0.0,33.0,0.0,4.1,187.6119,24.0,268.0576,116.4636,3.2364,1.9672,vessel_2
179,2018-04-01,11:00,2018-04-01,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonSea,0.0,0.0,305.0,Sailing,7410.0,9.0,South,10.0,East,0.3,0.0,0.3,36.8,0.0,36.8,0.0,4.1,194.8163,24.0,268.0576,128.2968,3.5677,2.1671,vessel_2
181,2018-04-02,03:18,2018-04-02,04:18,16.3,1801,CNTAO,"FPSO, PSVM TERMINAL,",EndOfSeaPassage,0.0,0.0,206.5,Sailing,9450.0,6.0,South,10.0,East,0.0,0.0,0.0,26.7,0.0,26.7,0.0,2.7,166.2518,16.0,260.4478,91.5516,2.5631,1.5464,vessel_2
182,2018-04-02,11:00,2018-04-02,12:00,7.7,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonRiver,0.0,0.0,19.0,Maneuvering,2800.0,6.0,South,10.0,East,1.4,0.0,1.4,1.6,0.0,1.6,0.0,1.2,134.4958,4.0,268.9916,13.0788,0.2538,0.2209,vessel_2
183,2018-04-03,11:00,2018-04-03,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonRiver,0.0,0.0,13.0,Maneuvering,2750.0,6.0,South,10.0,East,4.7,0.0,4.7,1.2,0.0,1.2,0.0,3.8,205.4118,2.0,203.2721,30.2058,0.4683,0.5102,vessel_2
184,2018-04-04,11:00,2018-04-04,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonRiver,0.0,0.0,32.0,Maneuvering,2400.0,6.0,South,10.0,East,4.9,0.0,4.9,1.8,0.0,1.8,0.0,3.8,176.5258,4.0,221.5225,32.697,0.522,0.5523,vessel_2
185,2018-04-05,11:00,2018-04-05,12:00,24.0,1801,CNTAO,"FPSO, PSVM TERMINAL,",NoonRiver,0.0,0.0,29.0,Maneuvering,2989.0,6.0,South,10.0,East,4.8,0.0,4.8,2.2,0.0,2.2,0.0,3.8,138.5905,5.0,225.8579,33.6312,0.5562,0.5681,vessel_2
186,2018-04-06,07:42,2018-04-06,08:42,20.7,1801,"FPSO, PSVM TERMINAL,",AODAL,Arrival,0.0,0.0,32.0,Maneuvering,3000.0,6.0,South,10.0,East,4.2,0.0,4.2,2.8,0.0,2.8,0.0,3.8,125.5294,7.0,247.5497,33.6312,0.6043,0.5681,vessel_2
189,2018-04-07,11:00,2018-04-07,12:00,2.6,1801,"FPSO, PSVM TERMINAL,",AODAL,NoonRiver,0.0,0.0,1.0,Maneuvering,2010.0,6.0,South,10.0,East,0.5,0.0,0.5,0.2,0.0,0.2,0.0,0.5,187.3574,0.5,241.4028,3.7368,0.0645,0.0631,vessel_2
190,2018-04-07,12:48,2018-04-07,13:48,1.8,1801,"FPSO, PSVM TERMINAL,",AODAL,BeginOfSeaPassage,0.0,0.0,3.5,Maneuvering,2500.0,6.0,South,10.0,East,0.4,0.0,0.4,0.6,0.0,0.6,0.0,0.4,125.5294,1.8,275.2838,4.3596,0.0899,0.0736,vessel_2
191,2018-04-07,22:00,2018-04-07,23:00,9.2,1801,"FPSO, PSVM TERMINAL,",AODAL,EndOfSeaPassage,0.0,0.0,109.0,Sailing,8570.0,7.0,South,11.0,East,0.2,0.0,0.2,15.9,0.0,15.9,0.0,1.6,189.8608,9.2,268.4165,55.1178,1.527,0.931,vessel_2
192,2018-04-08,11:00,2018-04-08,12:00,13.0,1801,"FPSO, PSVM TERMINAL,",AODAL,NoonRiver,0.0,0.0,19.0,Maneuvering,2100.0,7.0,South,11.0,East,2.7,0.0,2.7,1.4,0.0,1.4,0.0,2.2,156.9118,4.0,252.8981,19.6182,0.3325,0.3314,vessel_2
193,2018-04-09,11:00,2018-04-09,12:00,24.0,1801,"FPSO, PSVM TERMINAL,",AODAL,NoonRiver,0.0,0.0,40.0,Maneuvering,2820.0,7.0,South,11.0,East,4.5,0.0,4.5,1.8,0.0,1.8,0.0,3.9,150.2347,4.0,202.8583,31.7628,0.5279,0.5365,vessel_2
194,2018-04-10,09:42,2018-04-10,10:42,22.7,1801,AODAL,CNTAO,Arrival,0.0,0.0,26.0,Maneuvering,2820.0,0.0,0,0.0,0,4.5,0.0,4.5,3.7,0.0,3.7,0.0,4.2,176.4661,7.0,266.7776,38.6136,0.7197,0.6522,vessel_2
198,2018-04-11,22:54,2018-04-11,23:54,4.0,1801,AODAL,CNTAO,BeginOfSeaPassage,131460.0,0.4378,10.0,Maneuvering,2870.0,7.0,South,11.0,East,0.6,0.0,0.6,2.6,0.0,2.6,0.0,0.9,213.2251,4.0,264.7886,12.7674,0.3093,0.2157,vessel_2
199,2018-04-12,11:00,2018-04-12,12:00,12.1,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,142.0,Sailing,11500.0,10.0,South,11.0,East,0.0,0.0,0.0,26.8,0.0,26.8,0.0,1.7,181.3253,12.1,228.0565,88.749,2.4846,1.4991,vessel_2
201,2018-04-13,11:00,2018-04-13,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,282.0,Sailing,11645.0,14.0,South,10.0,East,0.0,0.0,0.0,53.6,0.0,53.6,0.0,3.7,180.5597,24.0,254.6376,178.4322,4.9954,3.014,vessel_2
203,2018-04-14,11:00,2018-04-14,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,273.0,Sailing,11160.0,19.0,South,11.0,East,0.0,0.0,0.0,57.7,0.0,57.7,0.0,3.8,202.8183,24.0,257.0107,191.511,5.3616,3.2349,vessel_2
205,2018-04-15,10:00,2018-04-15,12:00,23.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,247.0,Sailing,10300.0,22.0,South,12.0,East,0.0,0.0,0.0,55.4,0.0,55.4,0.0,3.4,220.1666,23.0,267.6422,183.1032,5.1262,3.0929,vessel_2
207,2018-04-16,10:00,2018-04-16,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,269.0,Sailing,11490.0,26.0,South,14.0,East,0.0,0.0,0.0,59.1,0.0,59.1,0.0,3.5,201.773,24.0,259.0525,194.9364,5.4575,3.2928,vessel_2
209,2018-04-17,10:00,2018-04-17,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,277.0,Sailing,12650.0,31.0,South,16.0,East,0.0,0.0,0.0,56.9,0.0,56.9,0.0,3.4,176.4482,24.0,253.4442,187.7742,5.257,3.1718,vessel_2
211,2018-04-18,10:00,2018-04-18,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,278.0,Sailing,12820.0,35.0,South,19.0,East,0.0,0.0,0.0,58.0,0.0,58.0,0.0,3.4,177.4743,24.0,235.7143,191.1996,5.3529,3.2296,vessel_2
213,2018-04-19,10:00,2018-04-19,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,292.0,Sailing,12050.0,34.0,South,24.0,East,0.0,0.0,0.0,54.8,0.0,54.8,0.0,3.4,178.3976,24.0,261.5196,181.2348,5.0739,3.0613,vessel_2
215,2018-04-20,10:00,2018-04-20,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,261.0,Sailing,12150.0,33.0,South,29.0,East,0.0,0.0,0.0,55.3,0.0,55.3,0.0,3.4,178.5437,24.0,238.1697,182.7918,5.1175,3.0876,vessel_2
217,2018-04-21,10:00,2018-04-21,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,290.0,Sailing,12150.0,30.0,South,34.0,East,0.0,0.0,0.0,55.1,0.0,55.1,0.0,3.3,177.8979,24.0,231.8547,181.8576,5.0913,3.0718,vessel_2
219,2018-04-22,09:00,2018-04-22,12:00,23.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,284.0,Sailing,11250.0,28.0,South,39.0,East,0.0,0.0,0.0,52.7,0.0,52.7,0.0,3.1,191.7508,23.0,248.8115,173.7612,4.8646,2.9351,vessel_2
221,2018-04-23,08:00,2018-04-23,12:00,23.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,260.0,Sailing,11350.0,27.0,South,44.0,East,0.0,0.0,0.0,49.2,0.0,49.2,0.0,3.1,177.4387,23.0,215.233,162.8622,4.5595,2.751,vessel_2
223,2018-04-24,08:00,2018-04-24,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,278.0,Sailing,13070.0,25.0,South,48.0,East,0.0,0.0,0.0,37.5,0.0,61.6,0.0,3.4,185.3885,24.0,245.0711,202.41,5.6667,3.2309,vessel_2
225,2018-04-25,08:00,2018-04-25,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,280.0,Sailing,10800.0,22.0,South,52.0,East,0.6,0.0,0.6,52.6,0.0,52.6,0.0,3.3,191.9101,24.0,228.7951,175.941,4.8775,2.712,vessel_2
227,2018-04-26,08:00,2018-04-26,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,297.0,Sailing,11420.0,19.0,South,57.0,East,0.0,0.0,0.0,54.5,0.0,54.5,0.0,3.3,188.0469,24.0,244.958,179.9892,5.039,2.7744,vessel_2
229,2018-04-27,08:00,2018-04-27,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,284.0,Sailing,10650.0,17.0,South,61.0,East,0.0,0.0,0.0,53.1,0.0,53.1,0.0,3.4,196.463,24.0,251.788,175.941,4.9257,2.712,vessel_2
231,2018-04-28,08:00,2018-04-28,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,277.0,Sailing,10870.0,15.0,South,65.0,East,0.0,0.0,0.0,51.2,0.0,51.2,0.0,3.4,185.5993,24.0,248.0967,170.0244,4.76,2.6208,vessel_2
233,2018-04-29,07:00,2018-04-29,12:00,23.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,269.0,Sailing,11070.0,13.0,South,70.0,East,0.0,0.0,0.0,51.2,0.0,51.2,0.0,3.1,190.1698,23.0,236.0409,169.0902,4.7339,2.6064,vessel_2
235,2018-04-30,06:00,2018-04-30,12:00,23.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,258.0,Sailing,11730.0,11.0,South,74.0,East,0.0,0.0,0.0,52.7,0.0,52.7,0.0,3.1,184.7276,23.0,244.9146,173.7612,4.8646,2.6784,vessel_2
237,2018-05-01,06:00,2018-05-01,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,279.0,Sailing,12345.0,9.0,South,78.0,East,0.0,0.0,0.0,57.4,0.0,57.4,0.0,3.3,183.2131,24.0,220.0821,189.0198,5.2918,2.9136,vessel_2
239,2018-05-02,06:00,2018-05-02,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,288.0,Sailing,9770.0,6.0,South,81.0,East,0.0,0.0,0.0,50.4,0.0,50.4,0.0,3.3,203.2693,24.0,220.5487,167.2218,4.6816,2.5776,vessel_2
241,2018-05-03,06:00,2018-05-03,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,288.0,Sailing,9215.0,3.0,South,85.0,East,0.0,0.0,0.0,48.0,0.0,48.0,0.0,3.3,205.2493,24.0,248.6665,159.7482,4.4723,2.4624,vessel_2
243,2018-05-04,06:00,2018-05-04,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,292.0,Sailing,7650.0,0.0,North,88.0,East,0.0,0.0,0.0,43.4,0.0,43.4,0.0,3.8,223.5446,24.0,270.603,146.9808,4.1149,2.2656,vessel_2
245,2018-05-05,06:00,2018-05-05,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,266.0,Sailing,6940.0,3.0,North,91.0,East,0.0,0.0,0.0,33.6,0.0,33.6,0.0,4.1,190.7724,24.0,227.5419,117.3978,3.2867,1.8096,vessel_2
247,2018-05-06,05:00,2018-05-06,12:00,23.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,253.0,Sailing,7100.0,6.0,North,95.0,East,0.0,0.0,0.0,32.3,0.0,32.3,0.0,3.9,187.0525,23.0,250.5555,112.7268,3.1559,1.7376,vessel_2
249,2018-05-07,04:00,2018-05-07,12:00,23.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,264.0,Sailing,7140.0,5.0,North,98.0,East,0.0,0.0,0.0,33.2,0.0,33.2,0.0,3.9,191.1873,23.0,239.3366,115.5294,3.2344,1.7808,vessel_2
251,2018-05-08,04:00,2018-05-08,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,236.0,Sailing,8540.0,2.0,North,101.0,East,1.0,0.0,1.0,34.3,0.0,34.3,0.0,4.1,172.6476,22.0,234.1373,122.6916,3.3546,1.8912,vessel_2
253,2018-05-09,04:00,2018-05-09,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,285.0,Sailing,10200.0,2.0,North,104.0,East,0.3,0.0,0.3,55.5,0.0,55.5,0.0,3.9,214.4019,24.0,225.9912,185.9058,5.1806,2.8656,vessel_2
255,2018-05-10,04:00,2018-05-10,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,268.0,Sailing,8710.0,5.0,North,107.0,East,0.0,0.0,0.0,36.5,0.0,36.5,0.0,3.9,165.1241,24.0,247.8613,125.8056,3.5221,1.9392,vessel_2
257,2018-05-11,04:00,2018-05-11,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,272.0,Sailing,7380.0,9.0,North,110.0,East,0.0,0.0,0.0,41.5,0.0,41.5,0.0,3.8,221.5785,24.0,228.8922,141.0642,3.9493,2.1744,vessel_2
259,2018-05-12,04:00,2018-05-12,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,267.0,Sailing,8780.0,12.0,North,113.0,East,0.0,0.0,0.0,38.6,0.0,38.6,0.0,3.8,173.2322,24.0,217.0053,132.0336,3.6964,2.0352,vessel_2
261,2018-05-13,04:00,2018-05-13,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,267.0,Sailing,10600.0,16.0,North,116.0,East,0.0,0.0,0.0,43.5,0.0,43.5,0.0,3.8,161.7034,24.0,267.3815,147.2922,4.1236,2.2704,vessel_2
263,2018-05-14,04:00,2018-05-14,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,278.0,Sailing,9010.0,19.0,North,119.0,East,1.7,0.0,1.7,42.3,0.0,42.3,0.0,3.9,184.9913,24.0,174.6296,149.1606,4.0394,2.2992,vessel_2
265,2018-05-15,04:00,2018-05-15,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,289.0,Sailing,7820.0,23.0,North,122.0,East,0.0,0.0,0.0,44.9,0.0,44.9,0.0,3.8,226.2431,24.0,205.1146,151.6518,4.2457,2.3376,vessel_2
267,2018-05-16,04:00,2018-05-16,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,270.0,Sailing,7200.0,27.0,North,124.0,East,0.0,0.0,0.0,35.9,0.0,35.9,0.0,4.1,196.4707,24.0,230.7925,124.56,3.4872,1.92,vessel_2
269,2018-05-17,04:00,2018-05-17,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,270.0,Sailing,7080.0,31.0,North,126.0,East,0.0,0.0,0.0,40.0,0.0,40.0,0.0,4.0,222.6192,24.0,250.1816,137.016,3.8359,2.112,vessel_2
271,2018-05-18,04:00,2018-05-18,12:00,24.0,1801,AODAL,CNTAO,NoonSea,131460.0,0.4378,239.0,Sailing,7260.0,34.0,North,122.0,East,0.0,0.0,0.0,33.6,0.0,33.6,0.0,4.2,182.3637,24.0,239.848,117.7092,3.2954,1.8144,vessel_2
273,2018-05-18,15:00,2018-05-18,23:00,11.0,1801,AODAL,CNTAO,EndOfSeaPassage,131460.0,0.4378,111.0,Sailing,7210.0,35.0,North,121.0,East,0.0,0.0,0.0,17.0,0.0,17.0,0.0,1.9,202.7067,11.0,263.461,58.8546,1.6477,0.9072,vessel_2
274,2018-05-19,01:18,2018-05-19,09:18,10.3,1801,AODAL,CNTAO,StoppageArrival,131460.0,0.4378,54.0,Maneuvering,2820.0,36.0,North,120.0,East,1.0,0.0,1.0,6.5,0.0,6.5,0.0,1.9,217.9773,10.0,272.5734,29.2716,0.7392,0.4512,vessel_2
276,2018-05-19,04:00,2018-05-19,12:00,0.6,1801,AODAL,CNTAO,NoonRiver,131460.0,0.4378,0.5,Maneuvering,2008.3333,36.0,North,120.0,East,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,156.9604,0.6,231.7859,0.9342,0.0262,0.0144,vessel_2
277,2018-05-19,08:30,2018-05-19,16:30,4.5,1802,CNTAO,CGDJE,Arrival,131460.0,0.4378,6.0,Maneuvering,3200.0,36.0,North,120.0,East,1.1,0.0,1.1,1.8,0.0,1.8,0.0,0.9,177.3162,3.0,236.4216,11.8332,0.243,0.1824,vessel_2
281,2018-05-22,04:00,2018-05-22,12:00,1.1,1802,CNTAO,CGDJE,NoonRiver,0.0,0.0,3.7,Maneuvering,5419.2,36.0,North,120.0,East,0.1,0.0,0.1,0.36,0.0,0.36,0.0,0.1,150.7737,0.4167,143.2858,1.7438,0.0408,0.0269,vessel_2
282,2018-05-22,07:30,2018-05-22,15:30,3.5,1802,CNTAO,CGDJE,BeginOfSeaPassage,0.0,0.0,36.0,Maneuvering,6780.0,35.0,North,120.0,East,0.2,0.0,0.2,3.8,0.0,3.8,0.0,0.7,151.4373,3.5,258.3842,14.6358,0.3937,0.2256,vessel_2
283,2018-05-23,04:00,2018-05-23,12:00,20.5,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,255.0,Sailing,7220.0,33.0,North,124.0,East,0.0,0.0,0.0,28.1,0.0,28.1,0.0,3.1,179.5405,20.5,223.4472,97.1568,2.72,1.4976,vessel_2
285,2018-05-24,04:00,2018-05-24,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,285.0,Sailing,7140.0,29.0,North,125.0,East,0.0,0.0,0.0,33.6,0.0,33.6,0.0,3.9,185.4287,24.0,219.5343,116.775,3.2693,1.8,vessel_2
287,2018-05-25,04:00,2018-05-25,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,277.0,Sailing,7120.0,25.0,North,123.0,East,0.0,0.0,0.0,34.2,0.0,34.2,0.0,4.1,189.2701,24.0,230.7925,119.2662,3.339,1.8384,vessel_2
289,2018-05-26,04:00,2018-05-26,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,256.0,Sailing,7300.0,21.0,North,121.0,East,0.0,0.0,0.0,35.1,0.0,35.1,0.0,4.0,189.4611,24.0,225.1634,121.7574,3.4087,1.8768,vessel_2
291,2018-05-27,04:00,2018-05-27,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,282.0,Sailing,7090.0,18.0,North,118.0,East,0.0,0.0,0.0,34.6,0.0,34.6,0.0,4.0,192.294,24.0,225.1634,120.2004,3.3651,1.8528,vessel_2
293,2018-05-28,04:00,2018-05-28,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,297.0,Sailing,6940.0,14.0,North,114.0,East,0.0,0.0,0.0,36.9,0.0,36.9,0.0,4.1,209.509,24.0,230.7925,127.674,3.5744,1.968,vessel_2
295,2018-05-29,04:00,2018-05-29,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,267.0,Sailing,5350.0,11.0,North,111.0,East,0.8,0.0,0.8,27.5,0.0,27.5,0.0,4.1,202.5418,24.0,224.3816,100.8936,2.7604,1.5552,vessel_2
297,2018-05-30,04:00,2018-05-30,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,254.0,Sailing,5350.0,7.0,North,109.0,East,1.5,0.0,1.5,25.1,0.0,25.1,0.0,4.3,184.8655,24.0,225.9139,96.2226,2.5734,1.4832,vessel_2
299,2018-05-31,04:00,2018-05-31,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,266.0,Sailing,5380.0,4.0,North,106.0,East,1.0,0.0,1.0,27.9,0.0,27.9,0.0,4.4,204.3421,24.0,231.1678,103.6962,2.8228,1.5984,vessel_2
301,2018-05-31,22:00,2018-06-01,06:00,18.0,1802,CNTAO,CGDJE,EndOfSeaPassage,0.0,0.0,183.0,Sailing,5080.0,2.0,North,104.0,East,1.0,0.0,1.0,19.5,0.0,19.5,0.0,3.4,201.6719,18.0,255.1852,74.4246,2.0033,1.1472,vessel_2
302,2018-06-01,04:00,2018-06-01,12:00,6.0,1802,CNTAO,CGDJE,NoonRiver,0.0,0.0,64.0,Maneuvering,5380.0,1.0,North,104.0,East,0.5,0.0,0.5,7.6,0.0,7.6,0.0,1.1,222.6523,6.0,247.6797,28.6488,0.7619,0.4416,vessel_2
303,2018-06-01,05:06,2018-06-01,13:06,1.1,1802,CNTAO,CGDJE,StoppageArrival,0.0,0.0,8.0,Maneuvering,2150.0,1.0,North,104.0,East,0.3,0.0,0.3,0.4,0.0,0.4,0.0,0.3,159.9469,1.1,257.9144,3.114,0.0631,0.048,vessel_2
305,2018-06-02,02:48,2018-06-02,10:48,1.3,1802,CNTAO,CGDJE,BeginOfSeaPassage,0.0,0.0,5.0,Maneuvering,2940.0,1.0,North,104.0,East,0.2,0.0,0.2,0.7,0.0,0.7,0.0,0.3,173.2026,1.3,272.7941,3.7368,0.0886,0.0576,vessel_2
306,2018-06-02,04:00,2018-06-02,12:00,1.2,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,14.0,Sailing,5710.0,1.0,North,103.0,East,0.0,0.0,0.0,1.1,0.0,1.1,0.0,0.2,151.8177,1.2,225.1634,4.0482,0.1133,0.0624,vessel_2
308,2018-06-03,04:00,2018-06-03,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,323.0,Sailing,10980.0,4.0,North,99.0,East,0.0,0.0,0.0,50.5,0.0,50.5,0.0,3.3,181.2278,24.0,250.0613,167.5332,4.6903,2.5824,vessel_2
310,2018-06-04,05:00,2018-06-04,12:00,25.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,340.0,Sailing,8890.0,6.0,North,94.0,East,0.0,0.0,0.0,50.2,0.0,50.2,0.0,3.4,213.6038,25.0,242.6667,166.9104,4.6728,2.5728,vessel_2
312,2018-06-05,05:00,2018-06-05,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,287.0,Sailing,11050.0,2.0,North,91.0,East,0.0,0.0,0.0,48.2,0.0,48.2,0.0,3.3,171.8781,24.0,245.3431,160.371,4.4898,2.472,vessel_2
314,2018-06-06,05:00,2018-06-06,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,312.0,Sailing,10890.0,0.0,South,87.0,East,0.0,0.0,0.0,50.7,0.0,50.7,0.0,4.8,183.4492,24.0,225.1634,172.827,4.8385,2.664,vessel_2
316,2018-06-07,06:00,2018-06-07,12:00,25.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,337.0,Sailing,9240.0,4.0,South,83.0,East,0.0,0.0,0.0,49.8,0.0,49.8,0.0,4.7,203.8752,25.0,216.8159,169.713,4.7513,2.616,vessel_2
318,2018-06-08,06:00,2018-06-08,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,308.0,Sailing,9380.0,8.0,South,79.0,East,0.0,0.0,0.0,48.3,0.0,48.3,0.0,4.7,202.8991,24.0,223.1288,165.042,4.6205,2.544,vessel_2
320,2018-06-09,07:00,2018-06-09,12:00,25.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,329.0,Sailing,9120.0,11.0,South,75.0,East,0.0,0.0,0.0,50.4,0.0,50.4,0.0,5.0,209.0464,25.0,225.1634,172.5156,4.8298,2.6592,vessel_2
322,2018-06-10,07:00,2018-06-10,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,321.0,Sailing,8950.0,13.0,South,70.0,East,0.0,0.0,0.0,44.3,0.0,44.3,0.0,3.6,195.0368,24.0,218.2353,149.1606,4.1759,2.2992,vessel_2
324,2018-06-11,07:00,2018-06-11,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,321.0,Sailing,9070.0,16.0,South,65.0,East,0.0,0.0,0.0,44.4,0.0,44.4,0.0,3.2,192.8908,24.0,247.2382,148.2264,4.1498,2.2848,vessel_2
326,2018-06-12,07:00,2018-06-12,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,328.0,Sailing,9110.0,18.0,South,60.0,East,0.0,0.0,0.0,45.7,0.0,45.7,0.0,3.2,197.6668,24.0,252.183,152.2746,4.2631,2.3472,vessel_2
328,2018-06-13,08:00,2018-06-13,12:00,25.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,337.0,Sailing,8950.0,20.0,South,55.0,East,0.0,0.0,0.0,46.4,0.0,46.4,0.0,3.4,196.111,25.0,262.4762,155.0772,4.3416,2.3904,vessel_2
330,2018-06-14,08:00,2018-06-14,12:00,24.0,1802,CNTAO,CGDJE,NoonSea,0.0,0.0,314.0,Sailing,11700.0,23.0,South,50.0,East,0.0,0.0,0.0,48.4,0.0,48.4,0.0,3.2,163.0029,24.0,247.2382,160.6824,4.4985,2.4768,vessel_2
