,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
1861,2020-04-10,17:00,2020-04-10,12:00,2.6,2011RL,USNDX,USSAB,Arrival,0.0,0.0,0.0,Maneuvering,1100.0,0.0,0,0.0,0,0.3,0.3,0.0,0.7,0.7,0.0,0.6,0.0,246.4797,2.6,258.2169,5.1296,0.0922,0.0012,vessel_1
1864,2020-04-12,17:00,2020-04-12,12:00,5.4,2011RL,USNDX,USSAB,NoonRiver,64551.032,0.5659,30.0,Maneuvering,4860.0,29.0,North,93.0,West,0.3,0.3,0.0,6.1,6.1,0.0,1.0,0.0,234.0718,5.4,222.0119,23.7244,0.5465,0.0058,vessel_1
1865,2020-04-12,19:42,2020-04-12,14:42,2.7,2011RL,USNDX,USSAB,BeginOfSeaPassage,64551.032,0.5659,23.0,Maneuvering,6800.0,29.0,North,93.0,West,0.2,0.2,0.0,4.9,4.9,0.0,0.4,0.0,268.7649,2.7,165.7689,17.633,0.4157,0.0043,vessel_1
1866,2020-04-12,23:42,2020-04-12,18:42,4.0,2011RL,USNDX,USSAB,EndOfSeaPassage,64551.032,0.5659,50.0,Sailing,8670.0,28.0,North,93.0,West,0.0,0.0,0.0,7.4,7.4,0.0,0.4,0.0,214.8829,4.0,205.5196,25.0068,0.6141,0.0061,vessel_1
1867,2020-04-13,03:42,2020-04-12,22:42,4.0,2011RL,USNDX,USSAB,StoppageArrival,64551.032,0.5659,8.0,Maneuvering,1200.0,28.0,North,93.0,West,0.3,0.3,0.0,0.8,0.8,0.0,0.6,0.0,167.841,4.0,179.8296,5.4502,0.1002,0.0013,vessel_1
1871,2020-04-14,18:48,2020-04-14,13:48,1.8,2011RL,USNDX,USSAB,StoppageArrival,64551.032,0.5659,15.0,Maneuvering,2870.0,28.0,North,93.0,West,0.3,0.3,0.0,2.0,2.0,0.0,0.4,0.0,389.8745,1.8,233.1125,8.6562,0.1847,0.0021,vessel_1
1874,2020-04-16,03:48,2020-04-15,22:48,4.9,2011RL,USSAB,"STS, STS WITH JANA",Arrival,64551.032,0.5659,10.0,Maneuvering,1240.0,0.0,0,0.0,0,0.7,0.7,0.0,1.0,1.0,0.0,1.0,0.0,165.7416,4.9,228.3551,8.6562,0.1417,0.0021,vessel_1
1877,2020-04-16,22:48,2020-04-16,17:48,1.5,2012L,USSAB,"STS, STS WITH JANA",BeginOfSeaPassage,0.0,0.0,10.0,Maneuvering,1210.0,28.0,North,94.0,West,0.3,0.3,0.0,0.4,0.4,0.0,0.4,0.0,221.9385,1.5,279.7349,3.5266,0.0568,0.0009,vessel_1
1878,2020-04-17,00:00,2020-04-16,19:00,1.2,2012L,USSAB,"STS, STS WITH JANA",EndOfSeaPassage,0.0,0.0,12.0,Sailing,5240.0,28.0,North,94.0,West,0.0,0.0,0.0,1.1,1.1,0.0,0.1,0.0,176.169,1.2,167.841,3.8472,0.0936,0.0009,vessel_1
1879,2020-04-17,03:48,2020-04-16,22:48,3.8,2012L,"STS, STS WITH JANA",USPON,ArrivalSTS,0.0,0.0,30.0,Maneuvering,2120.0,28.0,North,94.0,West,0.7,0.7,0.0,1.5,1.5,0.0,1.0,0.0,187.5085,3.8,288.0566,10.2592,0.1817,0.0025,vessel_1
1882,2020-04-17,23:00,2020-04-17,18:00,1.6,2012L,"STS, STS WITH JANA",USPON,BeginOfSeaPassage,69069.459,0.6055,10.0,Maneuvering,1700.0,28.0,North,94.0,West,0.6,0.6,0.0,0.7,0.7,0.0,0.4,0.0,259.1662,1.6,209.8012,5.4502,0.0829,0.0013,vessel_1
1883,2020-04-18,04:48,2020-04-17,23:48,5.8,2012L,"STS, STS WITH JANA",USPON,EndOfSeaPassage,69069.459,0.6055,66.0,Sailing,7140.0,29.0,North,93.0,West,0.0,0.0,0.0,9.8,9.8,0.0,0.6,0.0,238.3137,5.8,217.0357,33.3424,0.8173,0.0081,vessel_1
1884,2020-04-18,05:30,2020-04-18,00:30,0.7,2012L,"STS, STS WITH JANA",USPON,StoppageArrival,69069.459,0.6055,8.0,Maneuvering,6350.0,29.0,North,93.0,West,0.1,0.1,0.0,1.6,1.6,0.0,0.2,0.0,362.4912,0.7,287.7274,6.0914,0.1399,0.0015,vessel_1
1888,2020-04-20,17:00,2020-04-20,12:00,6.5,2012L,"STS, STS WITH JANA",USPON,NoonRiver,69069.459,0.6055,40.0,Maneuvering,8690.0,29.0,North,93.0,West,0.5,0.5,0.0,10.2,10.2,0.0,1.0,0.0,181.8512,6.5,176.057,37.5102,0.8755,0.0091,vessel_1
1889,2020-04-20,18:42,2020-04-20,13:42,1.7,2012L,USPON,USJSY,Arrival,69069.459,0.6055,3.0,Maneuvering,1700.0,29.0,North,93.0,West,0.3,0.3,0.0,1.0,1.0,0.0,0.4,0.0,348.4588,1.7,257.5565,5.4502,0.1048,0.0013,vessel_1
1892,2020-04-22,17:00,2020-04-22,12:00,5.4,2013RL,USPON,USJSY,NoonRiver,0.0,0.0,46.0,Maneuvering,3400.0,29.0,North,93.0,West,0.5,0.5,0.0,5.8,5.8,0.0,1.0,0.0,317.1682,5.4,211.2797,23.4038,0.5239,0.0133,vessel_1
1893,2020-04-22,18:18,2020-04-22,13:18,1.3,2013RL,USPON,USJSY,BeginOfSeaPassage,0.0,0.0,14.0,Maneuvering,5220.0,29.0,North,93.0,West,0.1,0.1,0.0,2.4,2.4,0.0,0.2,0.0,355.0844,1.3,175.5247,8.6562,0.2039,0.0049,vessel_1
1894,2020-04-23,17:00,2020-04-23,12:00,22.7,2013RL,USPON,USJSY,NoonSea,0.0,0.0,271.0,Sailing,8465.0,28.0,North,89.0,West,0.0,0.0,0.0,43.4,43.4,0.0,2.3,0.0,226.7625,22.7,211.9312,146.5142,3.5992,0.0832,vessel_1
1896,2020-04-23,20:00,2020-04-23,15:00,3.0,2013RL,USPON,USJSY,EndOfSeaPassage,0.0,0.0,35.0,Sailing,7955.0,28.0,North,89.0,West,0.0,0.0,0.0,5.1,5.1,0.0,0.3,0.0,214.5571,3.0,209.1669,17.3124,0.4246,0.0098,vessel_1
1897,2020-04-24,17:00,2020-04-24,12:00,21.0,2013RL,USPON,USJSY,NoonRiver,0.0,0.0,161.0,Maneuvering,8930.0,29.0,North,90.0,West,0.8,0.8,0.0,43.0,43.0,0.0,3.8,0.0,230.2141,21.0,201.8627,152.6056,3.6583,0.0866,vessel_1
1898,2020-04-24,18:00,2020-04-24,13:00,1.0,2013RL,USJSY,USGLS,Arrival,0.0,0.0,0.0,Maneuvering,1200.0,26.0,North,82.0,West,0.3,0.3,0.0,0.4,0.4,0.0,0.2,0.0,334.6671,1.0,213.6173,2.8854,0.0454,0.0016,vessel_1
1901,2020-04-26,17:00,2020-04-26,12:00,4.7,2013RL,USJSY,USGLS,NoonRiver,73100.273,0.6409,45.0,Maneuvering,4660.0,29.0,North,90.0,West,0.3,0.3,0.0,7.4,7.4,0.0,1.0,0.0,339.2206,4.7,237.3525,27.8922,0.6504,0.0158,vessel_1
1902,2020-04-27,00:48,2020-04-26,19:48,7.8,2013RL,USJSY,USGLS,BeginOfSeaPassage,73100.273,0.6409,109.0,Maneuvering,8690.0,28.0,North,89.0,West,0.3,0.3,0.0,15.1,15.1,0.0,1.4,0.0,223.6644,7.8,200.2282,53.8608,1.2885,0.0306,vessel_1
1903,2020-04-27,17:00,2020-04-27,12:00,16.2,2013RL,USJSY,USGLS,NoonSea,73100.273,0.6409,198.0,Sailing,8590.0,27.0,North,92.0,West,0.0,0.0,0.0,29.7,29.7,0.0,1.6,0.0,214.2804,16.2,206.5846,100.3478,2.4645,0.057,vessel_1
1905,2020-04-28,01:30,2020-04-27,20:30,8.5,2013RL,USJSY,USGLS,EndOfSeaPassage,73100.273,0.6409,109.0,Sailing,7630.0,28.0,North,94.0,West,0.0,0.0,0.0,14.5,14.5,0.0,0.8,0.0,224.4703,8.5,201.0516,49.0518,1.2043,0.0278,vessel_1
1906,2020-04-28,01:54,2020-04-27,20:54,0.4,2013RL,USJSY,USGLS,StoppageArrival,73100.273,0.6409,3.0,Maneuvering,2310.0,28.0,North,94.0,West,0.1,0.1,0.0,0.2,0.2,0.0,0.1,0.0,217.3163,0.4,291.8608,1.2824,0.0224,0.0007,vessel_1
1910,2020-04-29,22:30,2020-04-29,17:30,4.0,2013RL,USGLS,USGLS,Arrival,73100.273,0.6409,20.0,Maneuvering,1240.0,29.0,North,94.0,West,0.5,0.5,0.0,1.7,1.7,0.0,0.8,0.0,344.1133,4.0,233.4887,9.618,0.1849,0.0055,vessel_1
1913,2020-04-30,23:24,2020-04-30,18:24,5.2,2014L,USGLS,USPON,Arrival,0.0,0.0,10.0,Maneuvering,1700.0,29.0,North,94.0,West,0.6,0.6,0.0,2.9,2.9,0.0,1.2,0.0,328.7523,5.2,268.9072,15.0682,0.3043,0.009,vessel_1
1915,2020-05-01,17:00,2020-05-01,12:00,1.0,2014L,USGLS,USPON,NoonRiver,71375.47,0.6258,5.0,Maneuvering,1270.0,28.0,North,94.0,West,0.3,0.3,0.0,0.5,0.5,0.0,0.2,0.0,394.5385,1.0,222.695,3.206,0.0534,0.0019,vessel_1
1917,2020-05-01,23:30,2020-05-01,18:30,6.3,2014L,USGLS,USPON,EndOfSeaPassage,71375.47,0.6258,80.0,Sailing,9570.0,29.0,North,93.0,West,0.0,0.0,0.0,12.1,12.1,0.0,0.6,0.0,201.1203,6.3,198.8349,40.7162,1.0011,0.0244,vessel_1
1918,2020-05-02,00:18,2020-05-01,19:18,0.8,2014L,USGLS,USPON,StoppageArrival,71375.47,0.6258,8.0,Maneuvering,2760.0,29.0,North,93.0,West,0.2,0.2,0.0,0.8,0.8,0.0,0.2,0.0,363.0897,0.8,278.3688,3.8472,0.0767,0.0023,vessel_1
1920,2020-05-02,17:00,2020-05-02,12:00,1.0,2014L,USGLS,USPON,NoonRiver,71375.47,0.6258,5.0,Maneuvering,5650.0,29.0,North,93.0,West,0.2,0.2,0.0,1.1,1.1,0.0,0.2,0.0,195.1045,1.0,227.7563,4.809,0.1007,0.0029,vessel_1
1921,2020-05-02,23:48,2020-05-02,18:48,6.8,2014L,USPON,USGLS,Arrival,71375.47,0.6258,59.0,Maneuvering,3490.0,29.0,North,93.0,West,0.7,0.7,0.0,8.0,8.0,0.0,1.2,0.0,337.8148,6.8,196.4956,31.7394,0.7125,0.019,vessel_1
1924,2020-05-04,17:00,2020-05-04,12:00,5.8,2015L,USPON,USGLS,NoonRiver,0.0,0.0,50.0,Maneuvering,3440.0,29.0,North,93.0,West,0.5,0.5,0.0,5.5,5.5,0.0,1.2,0.0,276.2481,5.8,230.3742,23.0832,0.5114,0.0138,vessel_1
1925,2020-05-04,17:30,2020-05-04,12:30,0.5,2015L,USPON,USGLS,BeginOfSeaPassage,0.0,0.0,5.0,Maneuvering,4530.0,29.0,North,93.0,West,0.0,0.0,0.0,0.9,0.9,0.0,0.1,0.0,398.1964,0.5,222.695,3.206,0.0776,0.0019,vessel_1
1926,2020-05-04,23:42,2020-05-04,18:42,6.2,2015L,USPON,USGLS,EndOfSeaPassage,0.0,0.0,76.0,Sailing,8870.0,28.0,North,94.0,West,1.3,1.3,0.0,11.5,11.5,0.0,0.9,0.0,209.5586,6.2,217.8538,43.9222,0.9792,0.0263,vessel_1
1927,2020-05-05,00:18,2020-05-04,19:18,0.6,2015L,USPON,USGLS,StoppageArrival,0.0,0.0,7.0,Maneuvering,3790.0,28.0,North,94.0,West,0.1,0.1,0.0,0.8,0.8,0.0,0.2,0.0,352.5515,0.6,303.6751,3.5266,0.076,0.0021,vessel_1
1929,2020-05-05,15:12,2020-05-05,10:12,2.9,2015L,USGLS,USHPY,Arrival,0.0,0.0,15.0,Maneuvering,1640.0,29.0,North,94.0,West,0.5,0.5,0.0,1.0,1.0,0.0,0.8,0.0,210.7081,2.9,255.9713,7.3738,0.129,0.0044,vessel_1
1932,2020-05-06,10:54,2020-05-06,05:54,1.5,2015L,USGLS,USHPY,BeginOfSeaPassage,70133.704,0.6149,10.0,Maneuvering,1750.0,28.0,North,94.0,West,0.4,0.4,0.0,0.7,0.7,0.0,0.3,0.0,267.234,1.5,233.0529,4.4884,0.0758,0.0027,vessel_1
1934,2020-05-06,14:42,2020-05-06,09:42,3.8,2015L,USGLS,USHPY,EndOfSeaPassage,70133.704,0.6149,46.0,Sailing,7460.0,29.0,North,94.0,West,0.0,0.0,0.0,5.6,5.6,0.0,0.4,0.0,197.9651,3.8,219.7648,19.236,0.4703,0.0115,vessel_1
1935,2020-05-06,15:48,2020-05-06,10:48,1.1,2015L,USGLS,USHPY,StoppageArrival,70133.704,0.6149,11.0,Maneuvering,4150.0,29.0,North,94.0,West,0.3,0.3,0.0,1.8,1.8,0.0,0.2,0.0,395.1434,1.1,216.9108,7.3738,0.1573,0.0044,vessel_1
1941,2020-05-10,17:00,2020-05-10,12:00,4.2,2015L,USGLS,USHPY,NoonRiver,70133.704,0.6149,39.0,Maneuvering,4220.0,29.0,North,95.0,West,0.3,0.3,0.0,6.9,6.9,0.0,0.8,0.0,390.131,4.2,216.9108,25.648,0.5991,0.0154,vessel_1
1942,2020-05-10,19:12,2020-05-10,14:12,2.2,2015L,USHPY,USHOU,Arrival,70133.704,0.6149,10.0,Maneuvering,1700.0,29.0,North,94.0,West,0.3,0.3,0.0,0.6,0.6,0.0,0.4,0.0,160.7691,2.2,207.0512,4.1678,0.0728,0.0025,vessel_1
1945,2020-05-12,05:24,2020-05-12,00:24,4.2,2016RL,USHPY,USHOU,StoppageArrival,0.0,0.0,46.0,Maneuvering,4420.0,29.0,North,94.0,West,0.3,0.3,0.0,6.1,6.1,0.0,0.8,0.0,329.2921,4.2,221.9552,23.0832,0.5351,0.0138,vessel_1
1948,2020-05-13,17:00,2020-05-13,12:00,4.6,2016RL,USHPY,USHOU,NoonRiver,0.0,0.0,42.0,Maneuvering,4105.0,29.0,North,95.0,West,0.3,0.3,0.0,5.5,5.5,0.0,0.8,0.0,291.887,4.6,193.6479,21.1596,0.4872,0.0127,vessel_1
1949,2020-05-13,17:42,2020-05-13,12:42,0.7,2016RL,USHOU,USGLS,Arrival,0.0,0.0,0.0,Maneuvering,500.0,29.0,North,95.0,West,0.2,0.2,0.0,0.1,0.1,0.0,0.2,0.0,286.3222,0.7,260.2929,1.603,0.0208,0.001,vessel_1
1952,2020-05-15,16:18,2020-05-15,11:18,4.6,2016RL,USHOU,USGLS,BeginOfSeaPassage,91200.99,0.7996,45.0,Maneuvering,4900.0,29.0,North,94.0,West,0.5,0.5,0.0,8.9,8.9,0.0,0.8,0.0,395.6937,4.6,193.6479,32.7012,0.7603,0.0196,vessel_1
1953,2020-05-15,17:00,2020-05-15,12:00,0.7,2016RL,USHOU,USGLS,NoonSea,91200.99,0.7996,8.0,Sailing,5790.0,29.0,North,94.0,West,0.0,0.0,0.0,0.7,0.7,0.0,0.1,0.0,173.079,0.7,298.2523,2.5648,0.0616,0.0015,vessel_1
1954,2020-05-15,20:12,2020-05-15,15:12,3.2,2016RL,USHOU,USGLS,EndOfSeaPassage,91200.99,0.7996,40.0,Sailing,9560.0,28.0,North,94.0,West,0.0,0.0,0.0,6.4,6.4,0.0,0.3,0.0,209.6501,3.2,200.3187,21.4802,0.5285,0.0129,vessel_1
1955,2020-05-15,20:48,2020-05-15,15:48,0.6,2016RL,USHOU,USGLS,StoppageArrival,91200.99,0.7996,5.0,Maneuvering,3200.0,28.0,North,94.0,West,0.2,0.2,0.0,0.7,0.7,0.0,0.2,0.0,365.359,0.6,303.6751,3.5266,0.0687,0.0021,vessel_1
1963,2020-05-22,12:06,2020-05-22,07:06,3.8,2016RL,USGLS,USHOU,Arrival,91200.99,0.7996,10.0,Maneuvering,1700.0,29.0,North,94.0,West,0.6,0.6,0.0,2.0,2.0,0.0,0.8,0.0,310.2562,3.8,234.4158,10.9004,0.2096,0.0065,vessel_1
1966,2020-05-23,11:12,2020-05-23,06:12,1.2,2017RL,USGLS,USHOU,BeginOfSeaPassage,0.0,0.0,1.0,Maneuvering,1680.0,28.0,North,94.0,West,0.4,0.4,0.0,0.7,0.7,0.0,0.2,0.0,347.961,1.2,181.5449,4.1678,0.0701,0.0025,vessel_1
1967,2020-05-23,15:24,2020-05-23,10:24,4.2,2017RL,USGLS,USHOU,EndOfSeaPassage,0.0,0.0,40.0,Sailing,4380.0,29.0,North,94.0,West,0.0,0.0,0.0,3.8,3.8,0.0,0.4,0.0,207.0062,4.2,203.0654,13.4652,0.3265,0.0081,vessel_1
1968,2020-05-23,17:00,2020-05-23,12:00,1.6,2017RL,USGLS,USHOU,NoonRiver,0.0,0.0,12.0,Maneuvering,2400.0,29.0,North,94.0,West,0.1,0.1,0.0,1.2,1.2,0.0,0.2,0.0,313.1649,1.6,156.5824,4.809,0.108,0.0029,vessel_1
1969,2020-05-23,20:18,2020-05-23,15:18,3.3,2017RL,USGLS,USHOU,StoppageArrival,0.0,0.0,10.0,Maneuvering,1360.0,29.0,North,94.0,West,0.5,0.5,0.0,1.7,1.7,0.0,0.6,0.0,379.5938,3.3,207.0512,8.9768,0.1735,0.0054,vessel_1
1971,2020-05-24,10:48,2020-05-24,05:48,3.8,2017RL,USHOU,USGLS,Arrival,0.0,0.0,32.0,Maneuvering,3070.0,29.0,North,95.0,West,0.4,0.4,0.0,4.5,4.5,0.0,0.8,0.0,386.5571,3.8,234.4158,18.2742,0.408,0.0109,vessel_1
1975,2020-05-26,16:06,2020-05-26,11:06,5.3,2017RL,USHOU,USGLS,BeginOfSeaPassage,91319.02,0.8006,52.0,Maneuvering,4950.0,29.0,North,94.0,West,0.2,0.2,0.0,9.5,9.5,0.0,1.0,0.0,362.8821,5.3,210.0897,34.3042,0.8175,0.0205,vessel_1
1976,2020-05-26,17:00,2020-05-26,12:00,0.9,2017RL,USHOU,USGLS,NoonSea,91319.02,0.8006,10.0,Sailing,7580.0,29.0,North,94.0,West,0.0,0.0,0.0,1.4,1.4,0.0,0.1,0.0,205.655,0.9,231.974,4.809,0.1176,0.0029,vessel_1
1978,2020-05-26,20:12,2020-05-26,15:12,3.2,2017RL,USHOU,USGLS,EndOfSeaPassage,91319.02,0.8006,40.0,Sailing,7690.0,28.0,North,94.0,West,0.0,0.0,0.0,5.6,5.6,0.0,0.3,0.0,228.0525,3.2,199.8925,18.9154,0.4646,0.0113,vessel_1
1979,2020-05-26,20:36,2020-05-26,15:36,0.4,2017RL,USHOU,USGLS,StoppageArrival,91319.02,0.8006,5.0,Maneuvering,4600.0,28.0,North,94.0,West,0.1,0.1,0.0,0.3,0.3,0.0,0.1,0.0,163.3904,0.4,250.5319,1.603,0.0304,0.001,vessel_1
1983,2020-05-29,05:12,2020-05-29,00:12,8.7,2017RL,USHOU,USGLS,StoppageArrival,91319.02,0.8006,31.0,Maneuvering,2150.0,28.0,North,94.0,West,1.0,1.0,0.0,6.2,6.2,0.0,1.8,0.0,352.4215,8.2,249.9764,28.854,0.605,0.0173,vessel_1
1985,2020-05-29,14:24,2020-05-29,09:24,2.9,2017RL,USGLS,USGLS,Arrival,91319.02,0.8006,10.0,Maneuvering,1440.0,29.0,North,94.0,West,1.3,1.3,0.0,1.4,1.4,0.0,0.6,0.0,335.9623,2.9,220.571,10.5798,0.155,0.0063,vessel_1
1988,2020-05-30,14:00,2020-05-30,09:00,1.9,2018L,USGLS,USGLS,StoppageArrival,0.0,0.0,10.0,Maneuvering,1290.0,28.0,North,94.0,West,0.4,0.4,0.0,0.7,0.7,0.0,0.4,0.0,286.2054,1.9,234.4158,4.809,0.0815,0.0029,vessel_1
1993,2020-06-01,23:30,2020-06-01,18:30,4.0,2018L,USGLS,USGLS,StoppageArrival,0.0,0.0,11.0,Maneuvering,1710.0,28.0,North,94.0,West,0.6,0.6,0.0,1.9,1.9,0.0,0.8,0.0,278.3688,4.0,222.695,10.5798,0.2016,0.0063,vessel_1
1995,2020-06-02,15:18,2020-06-02,10:18,5.3,2018L,USGLS,USPON,Arrival,0.0,0.0,0.0,Maneuvering,970.0,29.0,North,94.0,West,0.6,0.6,0.0,1.0,1.0,0.0,1.2,0.0,194.9286,5.3,257.8373,8.9768,0.1525,0.0054,vessel_1
1998,2020-06-03,08:42,2020-06-03,03:42,1.6,2018L,USGLS,USPON,BeginOfSeaPassage,72908.039,0.6392,10.0,Maneuvering,1700.0,28.0,North,94.0,West,0.3,0.3,0.0,0.9,0.9,0.0,0.4,0.0,331.5864,1.6,278.3688,5.1296,0.0968,0.0031,vessel_1
1999,2020-06-03,15:36,2020-06-03,10:36,6.9,2018L,USGLS,USPON,EndOfSeaPassage,72908.039,0.6392,85.0,Sailing,7840.0,29.0,North,93.0,West,0.0,0.0,0.0,11.8,11.8,0.0,0.7,0.0,218.5948,6.9,211.8023,40.075,0.9828,0.024,vessel_1
2000,2020-06-03,17:00,2020-06-03,12:00,1.4,2018L,USGLS,USPON,NoonRiver,72908.039,0.6392,12.0,Maneuvering,2900.0,29.0,North,93.0,West,0.1,0.1,0.0,1.6,1.6,0.0,0.3,0.0,394.9272,1.4,238.6018,6.412,0.1456,0.0038,vessel_1
2001,2020-06-03,17:30,2020-06-03,12:30,0.5,2018L,USGLS,USPON,StoppageArrival,72908.039,0.6392,4.0,Maneuvering,2000.0,29.0,North,93.0,West,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,400.8511,0.5,227.7563,1.9236,0.0384,0.0012,vessel_1
2005,2020-06-06,17:00,2020-06-06,12:00,2.5,2018L,USGLS,USPON,NoonRiver,72908.039,0.6392,30.0,Maneuvering,7590.0,29.0,North,93.0,West,0.3,0.3,0.0,3.6,3.6,0.0,0.6,0.0,190.127,2.5,267.234,14.427,0.3239,0.0086,vessel_1
2006,2020-06-06,22:30,2020-06-06,17:30,5.5,2018L,USPON,USGLS,Arrival,72908.039,0.6392,67.0,Maneuvering,5790.0,29.0,North,93.0,West,0.6,0.6,0.0,5.9,5.9,0.0,1.0,0.0,185.6666,5.5,202.45,24.045,0.5326,0.0144,vessel_1
2009,2020-06-08,17:00,2020-06-08,12:00,6.1,2019L,USPON,USGLS,NoonRiver,0.0,0.0,67.0,Maneuvering,6390.0,29.0,North,93.0,West,0.5,0.5,0.0,7.1,7.1,0.0,1.2,0.0,182.5369,6.1,219.0443,28.2128,0.6392,0.0169,vessel_1
2010,2020-06-08,17:24,2020-06-08,12:24,0.4,2019L,USPON,USGLS,BeginOfSeaPassage,0.0,0.0,6.0,Maneuvering,8890.0,29.0,North,93.0,West,0.1,0.1,0.0,0.7,0.7,0.0,0.1,0.0,197.2692,0.4,278.3688,2.8854,0.0623,0.0017,vessel_1
2012,2020-06-08,22:36,2020-06-08,17:36,5.2,2019L,USPON,USGLS,EndOfSeaPassage,0.0,0.0,60.0,Sailing,7480.0,28.0,North,94.0,West,0.0,0.0,0.0,9.3,9.3,0.0,0.5,0.0,239.6079,5.2,200.7467,31.4188,0.7717,0.0188,vessel_1
2013,2020-06-09,00:42,2020-06-08,19:42,2.1,2019L,USPON,USGLS,StoppageArrival,0.0,0.0,3.0,Maneuvering,1700.0,28.0,North,94.0,West,0.3,0.3,0.0,0.7,0.7,0.0,0.4,0.0,196.4956,2.1,212.0905,4.4884,0.0808,0.0027,vessel_1
2015,2020-06-09,17:00,2020-06-09,12:00,3.6,2019L,USPON,USGLS,NoonRiver,0.0,0.0,30.0,Maneuvering,1600.0,28.0,North,94.0,West,0.5,0.5,0.0,1.4,1.4,0.0,0.6,0.0,243.5727,3.6,185.5792,8.015,0.1495,0.0048,vessel_1
2016,2020-06-09,18:00,2020-06-09,13:00,1.0,2019L,USGLS,USPON,Arrival,0.0,0.0,5.0,Maneuvering,1300.0,29.0,North,94.0,West,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,154.1735,1.0,204.5159,1.9236,0.0288,0.0012,vessel_1
2018,2020-06-10,09:30,2020-06-10,04:30,1.4,2019L,USGLS,USPON,BeginOfSeaPassage,67935.715,0.5956,10.0,Maneuvering,2100.0,28.0,North,94.0,West,0.4,0.4,0.0,0.7,0.7,0.0,0.4,0.0,238.6018,1.4,260.2929,4.809,0.0815,0.0029,vessel_1
2019,2020-06-10,15:12,2020-06-10,10:12,5.7,2019L,USGLS,USPON,EndOfSeaPassage,67935.715,0.5956,61.0,Sailing,6300.0,29.0,North,93.0,West,0.0,0.0,0.0,8.6,8.6,0.0,0.5,0.0,239.9972,5.7,179.3999,29.1746,0.7157,0.0175,vessel_1
2020,2020-06-10,16:00,2020-06-10,11:00,0.8,2019L,USGLS,USPON,StoppageArrival,67935.715,0.5956,10.0,Maneuvering,5290.0,29.0,North,93.0,West,0.2,0.2,0.0,1.7,1.7,0.0,0.2,0.0,402.556,0.8,278.3688,6.7326,0.1486,0.004,vessel_1
2028,2020-06-16,17:00,2020-06-16,12:00,0.8,2019L,USGLS,USPON,NoonRiver,67935.715,0.5956,5.0,Maneuvering,1150.0,29.0,North,93.0,West,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,217.8538,0.8,255.6448,1.9236,0.0288,0.0012,vessel_1
2029,2020-06-17,00:18,2020-06-16,19:18,7.3,2019L,USPON,USGLS,Arrival,67935.715,0.5956,67.0,Maneuvering,4100.0,29.0,North,93.0,West,0.6,0.6,0.0,9.3,9.3,0.0,1.2,0.0,311.3861,7.3,183.037,35.5866,0.8157,0.0213,vessel_1
2032,2020-06-18,12:24,2020-06-18,07:24,1.4,2019L,USPON,USGLS,StoppageArrival,0.0,0.0,3.3,Maneuvering,1600.0,29.0,North,93.0,West,0.2,0.2,0.0,0.6,0.6,0.0,0.2,0.0,268.4271,1.4,159.0679,3.206,0.0607,0.0019,vessel_1
2035,2020-06-19,17:00,2020-06-19,12:00,6.0,2020L,USPON,USGLS,NoonRiver,0.0,0.0,52.0,Maneuvering,2930.0,29.0,North,93.0,West,0.7,0.7,0.0,7.0,7.0,0.0,1.2,0.0,399.0269,6.0,222.695,28.5334,0.6326,0.0171,vessel_1
2036,2020-06-19,17:48,2020-06-19,12:48,0.8,2020L,USPON,USGLS,BeginOfSeaPassage,0.0,0.0,9.0,Maneuvering,6430.0,29.0,North,93.0,West,0.2,0.2,0.0,1.5,1.5,0.0,0.2,0.0,292.2223,0.8,255.6448,6.0914,0.1326,0.0036,vessel_1
2037,2020-06-19,23:18,2020-06-19,18:18,5.5,2020L,USPON,USGLS,EndOfSeaPassage,0.0,0.0,63.0,Sailing,7570.0,28.0,North,94.0,West,0.0,0.0,0.0,9.2,9.2,0.0,0.5,0.0,221.4381,5.5,189.7969,31.0982,0.7637,0.0186,vessel_1
2038,2020-06-20,03:00,2020-06-19,22:00,3.7,2020L,USGLS,USLCH,Arrival,0.0,0.0,13.0,Maneuvering,1700.0,29.0,North,94.0,West,0.6,0.6,0.0,1.8,1.8,0.0,0.8,0.0,286.7774,3.7,240.7514,10.2592,0.1936,0.0061,vessel_1
2041,2020-06-21,00:00,2020-06-20,19:00,1.8,2020L,USGLS,USLCH,BeginOfSeaPassage,73815.0,0.6471,0.6,Maneuvering,1700.0,28.0,North,94.0,West,0.5,0.5,0.0,1.1,1.1,0.0,0.6,0.0,360.242,1.8,293.0198,7.0532,0.1256,0.0042,vessel_1
