,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
1476,2019-11-16,08:54,2019-11-16,03:54,0.4,1926,USPAU,COCVE,EndFuelChangeOver,0.0,0.0,3.7,Sailing,10170.0,31.0,North,74.0,West,0.0,0.0,0.0,0.49,0.49,0.19,0.05,0.0,165.2238,0.4,189.7923,2.3229,0.0572,0.0084,vessel_0
1477,2019-11-16,17:00,2019-11-16,12:00,8.1,1926,USPAU,COCVE,NoonSea,0.0,0.0,98.3,Sailing,10170.0,30.0,North,73.0,West,0.0,0.0,0.0,13.51,0.0,13.51,0.99,0.0,155.517,8.1,185.5747,45.2441,1.136,0.5287,vessel_0
1478,2019-11-17,17:00,2019-11-17,12:00,24.0,1926,USPAU,COCVE,NoonSea,0.0,0.0,297.0,Sailing,9750.0,25.0,North,73.0,West,5.59,0.99,5.59,42.64,0.0,42.64,0.0,0.0,172.7945,24.0,223.1806,167.148,3.6978,1.8905,vessel_0
1479,2019-11-18,17:00,2019-11-18,12:00,24.0,1926,USPAU,COCVE,NoonSea,0.0,0.0,312.0,Sailing,9980.0,19.0,North,74.0,West,8.13,0.0,8.13,43.1,0.0,43.1,0.0,0.0,170.6334,24.0,212.155,175.464,3.7835,2.0069,vessel_0
1480,2019-11-19,17:00,2019-11-19,12:00,24.0,1926,USPAU,COCVE,NoonSea,0.0,0.0,312.0,Sailing,9580.0,15.0,North,75.0,West,14.03,0.0,14.03,41.71,0.0,41.71,0.0,0.0,172.0252,24.0,226.5975,188.1617,3.6891,2.1821,vessel_0
1481,2019-11-20,17:00,2019-11-20,12:00,24.0,1926,USPAU,COCVE,NoonSea,0.0,0.0,312.0,Sailing,9450.0,9.0,North,76.0,West,0.0,0.0,0.0,41.35,0.0,41.35,3.31,0.0,172.8865,24.0,271.5069,139.3758,3.493,1.6186,vessel_0
1482,2019-11-20,20:06,2019-11-20,15:06,3.1,1926,USPAU,COCVE,EndOfSeaPassage,0.0,0.0,35.0,Sailing,5410.0,9.0,North,76.0,West,0.0,0.0,0.0,3.01,0.0,3.01,0.41,0.0,170.1908,3.1,265.5745,10.6876,0.2639,0.1181,vessel_0
1483,2019-11-21,02:30,2019-11-20,21:30,6.4,1926,COCVE,USHOU,Arrival,0.0,0.0,22.7,Maneuvering,1580.0,9.0,North,75.0,West,0.92,0.0,0.92,1.76,0.0,1.76,0.0,0.0,165.0457,6.4,241.123,11.0065,0.1943,0.106,vessel_0
1486,2019-11-22,03:54,2019-11-21,22:54,2.3,1926,COCVE,USHOU,StoppageArrival,75412.39,0.6614,7.0,Maneuvering,2240.0,9.0,North,75.0,West,0.0,0.0,0.18,0.93,0.0,0.93,0.25,0.0,171.1731,2.3,194.876,4.258,0.0898,0.0437,vessel_0
1488,2019-11-22,07:24,2019-11-22,02:24,1.0,1926,COCVE,USHOU,BeginOfSeaPassage,75412.39,0.6614,6.7,Maneuvering,4580.0,9.0,North,75.0,West,0.0,0.0,0.09,0.83,0.0,0.83,0.12,0.0,171.8467,1.0,251.0003,3.2496,0.0738,0.0361,vessel_0
1489,2019-11-22,17:00,2019-11-22,12:00,9.6,1926,COCVE,USHOU,NoonSea,75412.39,0.6614,125.0,Sailing,8748.9583,11.0,North,76.0,West,0.0,0.0,0.0,15.36,0.0,15.36,1.16,0.0,173.4172,9.6,227.6024,51.55,1.2935,0.6011,vessel_0
1490,2019-11-23,18:00,2019-11-23,12:00,25.0,1926,COCVE,USHOU,NoonSea,75412.39,0.6614,300.0,Sailing,9480.0,15.0,North,78.0,West,0.0,0.0,1.94,42.21,0.0,42.21,3.31,0.0,168.8867,25.0,284.6462,148.095,3.5751,1.7278,vessel_0
1491,2019-11-24,07:06,2019-11-24,01:06,13.1,1926,COCVE,USHOU,BeginFuelChangeOver,75412.39,0.6614,163.0,Sailing,9728.0,17.0,North,80.0,West,12.81,0.0,12.81,25.0,0.0,25.0,0.0,0.0,186.026,13.1,258.2479,125.6912,2.2274,1.4791,vessel_0
1492,2019-11-24,18:00,2019-11-24,12:00,10.9,1926,COCVE,USHOU,NoonSea,75412.39,0.6614,137.0,Sailing,9728.0,18.0,North,82.0,West,11.85,0.0,11.85,17.63,17.63,0.65,0.0,0.0,172.7437,10.9,217.7605,101.0252,1.6416,0.5224,vessel_0
1493,2019-11-25,04:00,2019-11-24,22:00,10.0,1926,COCVE,USHOU,EndFuelChangeOver,75412.39,0.6614,125.8,Sailing,9229.0,20.0,North,83.0,West,10.82,0.41,10.82,17.66,17.66,0.0,0.0,0.0,192.119,10.0,257.8422,97.7173,1.5969,0.4579,vessel_0
1494,2019-11-25,18:00,2019-11-25,12:00,14.0,1926,COCVE,USHOU,NoonSea,75412.39,0.6614,174.2,Sailing,9229.0,22.0,North,86.0,West,13.66,13.66,0.0,25.98,25.98,0.0,2.48,0.0,201.8788,14.0,240.3942,135.0367,2.3116,0.0758,vessel_0
1495,2019-11-26,18:00,2019-11-26,12:00,24.0,1926,COCVE,USHOU,NoonSea,75412.39,0.6614,279.0,Sailing,9780.0,25.0,North,90.0,West,26.66,26.66,0.0,45.66,45.66,0.0,4.39,0.0,195.308,24.0,255.0674,245.9323,4.0827,0.1381,vessel_0
1496,2019-11-26,22:36,2019-11-26,16:36,4.6,1926,COCVE,USHOU,EnteringSpecialArea,75412.39,0.6614,55.5,Sailing,7415.0,25.0,North,91.0,West,5.55,5.55,0.0,9.03,9.03,0.0,0.83,0.0,265.7988,4.6,266.407,49.4045,0.8071,0.0277,vessel_0
1497,2019-11-27,18:00,2019-11-27,12:00,19.4,1926,COCVE,USHOU,NoonSea,75412.39,0.6614,220.5,Sailing,7415.0,27.0,North,94.0,West,20.12,20.12,0.0,28.03,28.03,0.0,3.39,0.0,195.6341,19.4,258.0021,165.2372,2.5718,0.0928,vessel_0
1498,2019-11-28,00:12,2019-11-27,18:12,6.2,1926,COCVE,USHOU,EndOfSeaPassage,75412.39,0.6614,80.0,Sailing,8650.0,28.0,North,94.0,West,6.62,6.62,0.0,10.56,10.56,0.0,0.99,0.0,197.6926,6.2,232.3425,58.253,0.9459,0.0327,vessel_0
1499,2019-11-28,03:18,2019-11-27,21:18,3.1,1926,COCVE,USHOU,StoppageArrival,75412.39,0.6614,14.0,Maneuvering,2740.0,29.0,North,94.0,West,3.39,3.39,0.0,1.64,1.64,0.0,0.58,0.0,193.85,3.1,260.8964,17.9857,0.1875,0.0101,vessel_0
1508,2019-12-05,18:00,2019-12-05,12:00,5.3,1926,COCVE,USHOU,NoonRiver,75412.39,0.6614,50.5,Maneuvering,9680.0,29.0,North,94.0,West,5.38,5.38,0.0,9.49,9.49,0.0,0.7,0.0,183.16,5.3,211.6423,49.9174,0.8353,0.0202,vessel_0
1509,2019-12-05,21:42,2019-12-05,15:42,3.7,1926,USHOU,USCRP,Arrival,75412.39,0.6614,21.0,Maneuvering,5240.0,29.0,North,95.0,West,2.4,2.4,0.0,3.65,3.65,0.0,0.54,0.0,186.4127,3.7,172.0396,21.1275,0.339,0.0086,vessel_0
1512,2019-12-07,18:00,2019-12-07,12:00,5.0,1927,USHOU,USCRP,NoonRiver,0.0,0.0,52.0,Maneuvering,7950.0,29.0,North,94.0,West,0.25,0.25,0.0,7.37,7.37,0.0,0.6,0.0,183.5888,5.0,191.6484,26.3533,0.6249,0.0107,vessel_0
1513,2019-12-07,18:54,2019-12-07,12:54,0.9,1927,USHOU,USCRP,BeginOfSeaPassage,0.0,0.0,10.0,Maneuvering,7850.0,29.0,North,94.0,West,0.08,0.08,0.0,1.31,1.31,0.0,0.11,0.0,183.6009,0.9,216.1115,4.809,0.1115,0.002,vessel_0
1514,2019-12-08,06:06,2019-12-08,00:06,11.2,1927,USHOU,USCRP,EndOfSeaPassage,0.0,0.0,147.0,Sailing,8850.0,27.0,North,96.0,West,8.28,8.28,0.0,18.48,18.48,0.0,1.32,0.0,184.6105,11.2,166.7146,90.0245,1.609,0.0365,vessel_0
1515,2019-12-08,07:24,2019-12-08,01:24,1.3,1927,USHOU,USCRP,StoppageArrival,0.0,0.0,3.8,Maneuvering,1020.0,27.0,North,96.0,West,0.75,0.75,0.0,0.25,0.25,0.0,0.11,0.0,186.6862,1.3,149.6157,3.5587,0.0314,0.0014,vessel_0
1521,2019-12-12,18:00,2019-12-12,12:00,2.4,1927,USHOU,USCRP,NoonRiver,0.0,0.0,19.0,Maneuvering,5520.0,27.0,North,97.0,West,0.08,0.08,0.0,2.46,2.46,0.0,0.25,0.0,183.8656,2.4,168.2841,8.9447,0.2114,0.0036,vessel_0
1522,2019-12-12,21:30,2019-12-12,15:30,3.5,1927,USCRP,"STS, CORPUS CHRISTI ",Arrival,0.0,0.0,18.0,Maneuvering,3040.0,27.0,North,97.0,West,0.25,0.25,0.0,1.97,1.97,0.0,0.46,0.0,183.3329,3.5,171.2348,8.5921,0.1854,0.0035,vessel_0
1525,2019-12-14,12:54,2019-12-14,06:54,5.2,1927,USCRP,"STS, CORPUS CHRISTI ",BeginOfSeaPassage,81543.7,0.7152,48.0,Maneuvering,4850.0,27.0,North,96.0,West,0.33,0.33,0.0,4.89,4.89,0.0,0.62,0.0,191.9904,5.2,196.7673,18.723,0.4284,0.0076,vessel_0
1526,2019-12-14,14:06,2019-12-14,08:06,1.2,1927,USCRP,"STS, CORPUS CHRISTI ",EndOfSeaPassage,81543.7,0.7152,15.0,Sailing,6240.0,27.0,North,96.0,West,0.0,0.0,0.0,1.45,1.45,0.0,0.12,0.0,191.7423,1.2,185.0811,5.0334,0.1227,0.002,vessel_0
1527,2019-12-14,15:00,2019-12-14,09:00,0.9,1927,USCRP,"STS, CORPUS CHRISTI ",StoppageArrival,81543.7,0.7152,5.0,Maneuvering,1713.3333,27.0,North,96.0,West,0.17,0.17,0.0,0.33,0.33,0.0,0.1,0.0,211.907,0.9,183.3673,1.9236,0.0332,0.0008,vessel_0
1534,2019-12-18,23:48,2019-12-18,17:48,5.1,1928,"STS, CORPUS CHRISTI ","STS, CORPUS CHRISTI ",ArrivalSTS,81543.7,0.7152,15.0,Maneuvering,1280.0,27.0,North,96.0,West,1.16,1.16,0.0,1.22,1.22,0.0,0.66,0.0,185.0527,5.1,168.6071,9.7462,0.1431,0.004,vessel_0
1536,2019-12-19,17:24,2019-12-19,11:24,0.8,1928,"STS, CORPUS CHRISTI ","STS, CORPUS CHRISTI ",BeginOfSeaPassage,0.0,0.0,0.5,Maneuvering,110.0,27.0,North,96.0,West,0.04,0.04,0.0,0.02,0.02,0.0,0.09,0.0,225.0417,0.8,192.0615,0.4809,0.007,0.0002,vessel_0
1537,2019-12-19,17:30,2019-12-19,11:30,0.1,1928,"STS, CORPUS CHRISTI ","STS, CORPUS CHRISTI ",EndOfSeaPassage,0.0,0.0,0.4,Sailing,2640.0,27.0,North,96.0,West,0.0,0.0,0.0,0.05,0.05,0.0,0.01,0.0,187.5348,0.1,206.2883,0.1924,0.0046,0.0001,vessel_0
1538,2019-12-19,18:00,2019-12-19,12:00,0.5,1928,"STS, CORPUS CHRISTI ","STS, CORPUS CHRISTI ",NoonRiver,0.0,0.0,4.0,Maneuvering,5310.0,27.0,North,96.0,West,0.04,0.04,0.0,0.49,0.49,0.0,0.08,0.0,182.7458,0.5,304.6719,1.9557,0.044,0.0008,vessel_0
1539,2019-12-19,20:36,2019-12-19,14:36,2.6,1928,"STS, CORPUS CHRISTI ",USCRP,ArrivalSTS,0.0,0.0,15.0,Maneuvering,2080.0,27.0,North,96.0,West,0.25,0.25,0.0,1.02,1.02,0.0,0.33,0.0,186.758,2.6,202.7051,5.1296,0.102,0.0021,vessel_0
1541,2019-12-20,13:30,2019-12-20,07:30,2.9,1928,"STS, CORPUS CHRISTI ",USCRP,BeginOfSeaPassage,68291.47,0.5989,5.0,Maneuvering,1340.0,27.0,North,97.0,West,0.33,0.33,0.0,0.73,0.73,0.0,0.35,0.0,186.0098,2.9,192.7499,4.5205,0.0806,0.0018,vessel_0
1542,2019-12-20,16:24,2019-12-20,10:24,2.9,1928,"STS, CORPUS CHRISTI ",USCRP,EndOfSeaPassage,68291.47,0.5989,35.0,Sailing,7580.0,27.0,North,96.0,West,0.0,0.0,0.0,4.11,4.11,0.0,0.35,0.0,185.1358,2.9,248.9686,14.2988,0.3484,0.0058,vessel_0
1543,2019-12-20,18:00,2019-12-20,12:00,1.6,1928,"STS, CORPUS CHRISTI ",USCRP,NoonRiver,68291.47,0.5989,7.0,Maneuvering,1380.0,27.0,North,96.0,West,0.17,0.17,0.0,0.41,0.41,0.0,0.19,0.0,183.8656,1.6,235.1686,2.4686,0.0448,0.001,vessel_0
1547,2019-12-22,18:00,2019-12-22,12:00,1.5,1928,"STS, CORPUS CHRISTI ",USCRP,NoonRiver,68291.47,0.5989,8.0,Maneuvering,6670.0,27.0,North,97.0,West,0.17,0.17,0.0,1.85,1.85,0.0,0.21,0.0,183.0924,1.5,203.8613,7.1494,0.161,0.0029,vessel_0
1548,2019-12-22,21:54,2019-12-22,15:54,3.9,1928,USCRP,USCRP,Arrival,68291.47,0.5989,24.0,Maneuvering,4860.0,27.0,North,97.0,West,0.5,0.5,0.0,3.58,3.58,0.0,0.5,0.0,187.0242,3.9,162.7521,14.6835,0.318,0.006,vessel_0
1552,2019-12-24,07:30,2019-12-24,01:30,0.1,1929,USCRP,USCRP,EndOfSeaPassage,0.0,0.0,0.1,Sailing,3870.0,27.0,North,97.0,West,0.0,0.0,0.0,0.07,0.07,0.0,0.01,0.0,179.103,0.1,154.7162,0.2565,0.0062,0.0001,vessel_0
1553,2019-12-24,09:18,2019-12-24,03:18,1.8,1929,USCRP,"STS, GALVESTON NO 1 ",Arrival,0.0,0.0,1.7,Maneuvering,610.0,27.0,North,97.0,West,0.17,0.17,0.0,0.21,0.21,0.0,0.25,0.0,189.3794,1.8,221.8153,2.0198,0.0322,0.0008,vessel_0
1558,2019-12-27,18:00,2019-12-27,12:00,1.8,1929,USCRP,"STS, GALVESTON NO 1 ",NoonRiver,88877.64,0.7795,4.0,Maneuvering,1590.0,27.0,North,97.0,West,0.17,0.17,0.0,0.54,0.54,0.0,0.21,0.0,186.8271,1.8,206.2883,2.9495,0.0563,0.0012,vessel_0
1559,2019-12-27,21:42,2019-12-27,15:42,3.7,1929,USCRP,"STS, GALVESTON NO 1 ",BeginOfSeaPassage,88877.64,0.7795,33.0,Maneuvering,6680.0,27.0,North,96.0,West,0.12,0.12,0.0,4.68,4.68,0.0,0.41,0.0,187.4923,3.7,203.1908,16.7033,0.3982,0.0068,vessel_0
1560,2019-12-28,13:06,2019-12-28,07:06,15.4,1929,USCRP,"STS, GALVESTON NO 1 ",EndOfSeaPassage,88877.64,0.7795,193.0,Sailing,8850.0,28.0,North,94.0,West,0.0,0.0,0.0,25.35,25.35,0.0,1.74,0.0,184.1746,15.4,238.0381,86.8505,2.1249,0.0352,vessel_0
1561,2019-12-28,14:48,2019-12-28,08:48,1.7,1929,USCRP,"STS, GALVESTON NO 1 ",StoppageArrival,88877.64,0.7795,6.3,Maneuvering,1040.0,28.0,North,94.0,West,0.17,0.17,0.0,0.33,0.33,0.0,0.18,0.0,184.8193,1.7,169.1016,2.1801,0.0378,0.0009,vessel_0
1564,2019-12-29,04:18,2019-12-28,22:18,1.6,1929,USCRP,"STS, GALVESTON NO 1 ",StoppageArrival,88877.64,0.7795,0.9,Maneuvering,410.0,28.0,North,94.0,West,0.17,0.17,0.0,0.12,0.12,0.0,0.17,0.0,181.1312,1.6,162.4819,1.4748,0.0205,0.0006,vessel_0
1567,2019-12-30,15:36,2019-12-30,09:36,4.4,1929,"STS, GALVESTON NO 1 ",MXDBT,ArrivalSTS,88877.64,0.7795,22.0,Maneuvering,2710.0,28.0,North,94.0,West,0.58,0.58,0.0,2.23,2.23,0.0,0.51,0.0,185.1819,4.4,159.4046,10.6439,0.2113,0.0043,vessel_0
1570,2019-12-31,15:42,2019-12-31,09:42,2.6,2001,"STS, GALVESTON NO 1 ",MXDBT,StoppageArrival,0.0,0.0,1.6,Maneuvering,420.0,28.0,North,94.0,West,0.32,0.32,0.0,0.21,0.21,0.0,0.3,0.0,192.5367,2.6,165.0315,2.661,0.0361,0.0015,vessel_0
1573,2019-12-31,22:54,2019-12-31,16:54,0.8,2001,"STS, GALVESTON NO 1 ",MXDBT,BeginOfSeaPassage,0.0,0.0,4.0,Maneuvering,2780.0,28.0,North,94.0,West,0.06,0.06,0.0,0.41,0.41,0.0,0.06,0.0,184.5721,0.8,156.4361,1.6992,0.0366,0.001,vessel_0
1574,2020-01-01,12:36,2020-01-01,06:36,13.7,2001,"STS, GALVESTON NO 1 ",MXDBT,LeavingSpecialArea,0.0,0.0,156.0,Sailing,6315.445,25.0,North,94.0,West,0.0,0.0,0.0,16.4,16.4,0.0,1.61,0.0,189.7738,13.7,245.1212,57.7401,1.4023,0.0324,vessel_0
1575,2020-01-01,18:00,2020-01-01,12:00,5.4,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonSea,0.0,0.0,59.0,Sailing,6315.445,25.0,North,94.0,West,0.0,0.0,0.0,5.85,5.85,0.0,0.63,0.0,171.7414,5.4,243.345,20.7749,0.5034,0.0117,vessel_0
1576,2020-01-02,18:00,2020-01-02,12:00,24.0,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonSea,0.0,0.0,264.0,Sailing,8140.0,20.0,North,93.0,West,0.0,0.0,0.0,36.5,36.5,0.0,2.83,0.0,187.0571,24.0,229.2371,126.092,3.0781,0.0708,vessel_0
1577,2020-01-03,04:36,2020-01-02,22:36,10.6,2001,"STS, GALVESTON NO 1 ",MXDBT,EndOfSeaPassage,0.0,0.0,117.0,Sailing,7690.0,18.0,North,93.0,West,0.0,0.0,0.0,15.26,15.26,0.0,1.25,0.0,187.43,10.6,251.202,52.9311,1.2907,0.0297,vessel_0
1578,2020-01-03,06:48,2020-01-03,00:48,2.2,2001,"STS, GALVESTON NO 1 ",MXDBT,StoppageArrival,0.0,0.0,10.2,Maneuvering,1010.0,18.0,North,93.0,West,0.1,0.1,0.0,0.41,0.41,0.0,0.25,0.0,184.7382,2.2,227.5434,2.4366,0.0477,0.0014,vessel_0
1580,2020-01-04,18:00,2020-01-04,12:00,24.0,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonStoppage,0.0,0.0,0.0,Drifting,570.0,18.0,North,93.0,West,2.49,2.49,0.0,2.56,2.56,0.0,2.83,0.0,187.3574,24.0,236.1142,25.2633,0.3831,0.0142,vessel_0
1581,2020-01-05,18:00,2020-01-05,12:00,24.0,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonStoppage,0.0,0.0,0.0,Drifting,440.0,18.0,North,93.0,West,2.58,2.58,0.0,1.98,1.98,0.0,2.91,0.0,187.7233,24.0,233.4508,23.9488,0.3419,0.0134,vessel_0
1582,2020-01-06,18:00,2020-01-06,12:00,24.0,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonStoppage,0.0,0.0,0.0,Drifting,420.0,18.0,North,93.0,West,2.66,2.66,0.0,1.9,1.9,0.0,2.91,0.0,188.7165,24.0,252.905,23.9488,0.3361,0.0134,vessel_0
1584,2020-01-08,18:00,2020-01-08,12:00,24.0,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonStoppage,0.0,0.0,0.0,Drifting,330.0,18.0,North,93.0,West,3.08,3.08,0.0,1.48,1.48,0.0,3.08,0.0,187.0912,24.0,205.5779,24.4938,0.3151,0.0138,vessel_0
1585,2020-01-08,23:30,2020-01-08,17:30,5.5,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonStoppage,0.0,0.0,0.0,Drifting,2410.0,18.0,North,93.0,West,0.59,0.59,0.0,2.47,2.47,0.0,0.83,0.0,186.5667,5.5,222.1894,12.4713,0.2488,0.007,vessel_0
1599,2020-01-21,18:00,2020-01-21,12:00,20.7,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonRiver,0.0,0.0,58.0,Maneuvering,1040.0,18.0,North,93.0,West,2.08,2.08,0.0,4.08,4.08,0.0,2.41,0.0,189.7463,20.7,241.287,27.4754,0.4778,0.0154,vessel_0
1600,2020-01-21,19:42,2020-01-21,13:42,1.7,2001,"STS, GALVESTON NO 1 ",MXDBT,StoppageArrival,0.0,0.0,7.0,Maneuvering,2580.0,18.0,North,93.0,West,0.16,0.16,0.0,0.82,0.82,0.0,0.17,0.0,187.1812,1.7,200.2382,3.6869,0.0763,0.0021,vessel_0
1605,2020-01-25,18:00,2020-01-25,12:00,20.9,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonRiver,0.0,0.0,36.0,Maneuvering,1060.0,19.0,North,93.0,West,2.33,2.33,0.0,4.12,4.12,0.0,2.16,0.0,186.1924,20.9,218.4416,27.6037,0.4684,0.0155,vessel_0
1607,2020-01-27,18:00,2020-01-27,12:00,24.0,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonRiver,0.0,0.0,35.0,Maneuvering,740.0,19.0,North,94.0,West,1.99,1.99,0.0,3.3,3.3,0.0,2.41,0.0,186.0321,24.0,210.1803,24.6862,0.4148,0.0139,vessel_0
1608,2020-01-28,18:00,2020-01-28,12:00,24.0,2001,"STS, GALVESTON NO 1 ",MXDBT,NoonRiver,0.0,0.0,65.0,Maneuvering,1740.0,19.0,North,93.0,West,2.08,2.08,0.0,7.88,7.88,0.0,2.41,0.0,188.922,24.0,246.4124,39.6582,0.7814,0.0223,vessel_0
1609,2020-01-29,06:24,2020-01-29,00:24,12.4,2001,"STS, GALVESTON NO 1 ",MXDBT,StoppageArrival,0.0,0.0,38.1,Maneuvering,1780.0,18.0,North,93.0,West,1.33,1.33,0.0,4.12,4.12,0.0,1.25,0.0,186.8841,12.4,233.1387,21.4802,0.4097,0.0121,vessel_0
1617,2020-02-04,16:54,2020-02-04,10:54,3.3,2001,MXDBT,USPOA,Arrival,0.0,0.0,7.0,Maneuvering,1504.6154,0.0,0,0.0,0,0.42,0.42,0.0,0.75,0.75,0.0,0.4,0.0,383.8922,1.3,202.2608,5.0334,0.0856,0.0028,vessel_0
1620,2020-02-05,21:54,2020-02-05,15:54,3.8,2001,MXDBT,USPOA,BeginOfSeaPassage,76728.58,0.6729,15.0,Maneuvering,4000.0,18.0,North,93.0,West,0.4,0.4,0.0,2.0,2.0,0.0,0.5,0.0,250.2977,2.0,201.853,9.2974,0.1911,0.0052,vessel_0
1621,2020-02-06,18:00,2020-02-06,12:00,20.1,2001,MXDBT,USPOA,NoonSea,76728.58,0.6729,234.0,Sailing,10600.0,22.0,North,92.0,West,0.1,0.1,0.0,37.9,37.9,0.0,2.5,0.0,178.096,20.1,204.1414,129.843,3.1718,0.0729,vessel_0
1623,2020-02-07,18:00,2020-02-07,12:00,24.0,2001,MXDBT,USPOA,NoonSea,76728.58,0.6729,236.0,Sailing,10600.0,26.0,North,92.0,West,0.2,0.2,0.0,49.3,49.3,0.0,3.0,0.0,194.0201,24.0,201.853,168.315,4.112,0.0945,vessel_0
1624,2020-02-08,11:06,2020-02-08,05:06,17.1,2001,MXDBT,USPOA,EndOfSeaPassage,76728.58,0.6729,190.0,Sailing,9637.7778,29.0,North,93.0,West,0.0,0.0,0.0,31.0,31.0,0.0,1.9,0.0,188.324,17.1,196.2309,105.4774,2.5855,0.0592,vessel_0
1625,2020-02-08,13:42,2020-02-08,07:42,2.6,2001,MXDBT,USPOA,StoppageArrival,76728.58,0.6729,16.0,Maneuvering,2666.6667,29.0,North,93.0,West,0.2,0.2,0.0,1.4,1.4,0.0,0.3,0.0,292.014,1.8,196.3119,6.0914,0.1304,0.0034,vessel_0
1632,2020-02-13,12:42,2020-02-13,06:42,4.1,2001,MXDBT,USPOA,StoppageArrival,76728.58,0.6729,18.0,Maneuvering,2872.8571,29.0,North,93.0,West,0.2,0.2,0.0,1.8,1.8,0.0,0.6,0.0,224.0358,2.8,196.3119,8.3356,0.1794,0.0047,vessel_0
1635,2020-02-14,05:54,2020-02-13,23:54,6.4,2001,USPOA,"STS, Sabine Lighteri",Arrival,76728.58,0.6729,42.0,Maneuvering,6140.7813,0.0,0,0.0,0,0.4,0.4,0.0,7.3,7.3,0.0,0.8,0.0,185.9671,6.4,195.832,27.251,0.6317,0.0153,vessel_0
1638,2020-02-15,18:00,2020-02-15,12:00,3.5,2001,USPOA,"STS, Sabine Lighteri",NoonRiver,0.0,0.0,28.0,Maneuvering,8272.2222,29.0,North,93.0,West,0.1,0.1,0.0,4.2,4.2,0.0,0.5,0.0,188.2696,2.7,199.0439,15.3888,0.3648,0.0086,vessel_0
1639,2020-02-15,19:48,2020-02-15,13:48,1.8,2002L,USPOA,"STS, Sabine Lighteri",StoppageArrival,0.0,0.0,14.0,Maneuvering,8086.3636,29.0,North,93.0,West,0.1,0.1,0.0,1.8,1.8,0.0,0.2,0.0,202.6019,1.1,196.3119,6.7326,0.1559,0.0038,vessel_0
1641,2020-02-16,13:54,2020-02-16,07:54,0.8,2002L,USPOA,"STS, Sabine Lighteri",BeginOfSeaPassage,0.0,0.0,5.0,Maneuvering,8370.0,29.0,North,93.0,West,0.2,0.2,0.0,0.7,0.7,0.0,0.2,0.0,167.4632,0.5,196.3119,3.5266,0.0687,0.002,vessel_0
1642,2020-02-16,18:00,2020-02-16,12:00,4.1,2002L,USPOA,"STS, Sabine Lighteri",EndOfSeaPassage,0.0,0.0,50.0,Sailing,12370.7317,28.0,North,93.0,West,0.0,0.0,0.0,8.3,8.3,0.0,0.4,0.0,163.8384,4.1,195.3543,27.8922,0.6861,0.0157,vessel_0
1643,2020-02-16,18:48,2020-02-16,12:48,0.8,2002L,USPOA,"STS, Sabine Lighteri",StoppageArrival,0.0,0.0,5.0,Maneuvering,3837.5,28.0,North,93.0,West,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,260.8966,0.4,185.4057,1.9236,0.0384,0.0011,vessel_0
1649,2020-02-21,18:00,2020-02-21,12:00,21.0,2002L,USPOA,"STS, Sabine Lighteri",NoonRiver,0.0,0.0,35.0,Maneuvering,1597.9562,28.0,North,93.0,West,3.3,3.3,0.0,5.3,5.3,0.0,2.8,0.0,242.3859,13.7,196.2295,36.5484,0.6059,0.0205,vessel_0
1650,2020-02-22,05:48,2020-02-21,23:48,11.8,2002L,"STS, Sabine Lighteri",USPON,ArrivalSTS,0.0,0.0,35.0,Maneuvering,5216.5116,28.0,North,93.0,West,1.6,1.6,0.0,4.9,4.9,0.0,1.6,0.0,218.7078,4.3,196.2158,25.9686,0.4938,0.0146,vessel_0
1653,2020-02-22,21:48,2020-02-22,15:48,2.7,2002L,"STS, Sabine Lighteri",USPON,BeginOfSeaPassage,69563.02,0.6101,10.0,Maneuvering,5741.25,28.0,North,93.0,West,0.3,0.3,0.0,0.8,0.8,0.0,0.3,0.0,174.3855,0.8,195.0372,4.4884,0.0831,0.0025,vessel_0
1654,2020-02-23,01:00,2020-02-22,19:00,3.2,2002L,"STS, Sabine Lighteri",USPON,EndOfSeaPassage,69563.02,0.6101,36.0,Sailing,12416.25,29.0,North,93.0,West,0.0,0.0,0.0,7.0,7.0,0.0,0.3,0.0,176.3902,3.2,196.1837,23.4038,0.5765,0.0131,vessel_0
